d,Delta,G,L,n_dirs,h,A_true,envelope,rho_theory,rho_emp,vector_radius_error,V_dir,h_ref,W1_low,W1_high,W01_low,W01_high
1000,0.0001,10.0,1.0,256,1e-08,111.81129428434984,2500000002.0019984,25074925.07492508,1.1235440567995765,112466.7600856376,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,3e-08,111.81129428434984,277777779.7797768,2786102.786102787,1.1235440567995765,112466.7600856376,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,1e-07,111.81129428434984,25000002.001999047,250749.2507492512,1.1235440567995765,112466.7600856376,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,3e-07,111.81129428434984,2777779.77977714,27861.02786103149,1.1235440567995765,112466.7600856376,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,1e-06,111.81129428434984,250002.002003009,2507.4925075327087,1.1235440567995765,112466.7600856376,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,3e-06,111.81129428434984,27779.77981285077,278.6102789720797,1.1235440567995765,112466.7600856376,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,1e-05,111.81129428434984,2502.0023998009983,25.074929094937065,1.1235440567995765,112466.7600856376,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,3e-05,73.4436171768537,279.7833839787765,2.7861389662106784,0.742899585444783,74364.24850302277,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,0.0001,8.455063301237844,27.04207900099875,0.2511512519480519,0.085216969113996,8530.218608311008,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,0.0003,0.950056923910745,5.140496778776529,0.0314790386502386,0.0095274554060323,953.698286143834,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,0.001,0.3539124468834073,6.259999000998752,0.0427076123876123,0.0035546294686661,355.8184098134792,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,0.003,2.262173764372432,38.10177677877653,0.3620796891996893,0.0227737573302793,2279.653108760961,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,0.01,25.20870247794593,402.8044990009988,4.020037062937063,0.2536974819716049,25395.11794535765,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,0.03,226.71584304100952,3609.202276778776,36.18011067821068,2.281552289732089,228383.38420218215,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,0.1,2519.0988071071497,40082.002024001,402.0011990519482,25.350965767052188,2537631.673281924,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,0.3,22671.9811047369,360722.0020017788,3618.01078923865,228.15959496511343,22838775.456007853,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.0001,10.0,1.0,256,1.0,251911.062618243,4008002.001999251,40200.1198801224,2535.108112010659,253764322.012267,100100.0,0.000499750312032,5.0077393277472574e-05,0.0049872878364943,0.0001591631613402,0.0015691468570558
1000,0.001,1.0,0.1,256,1e-08,1.1181129428434984,2500000000.2002,2507492507.4925075,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,3e-08,1.1181129428434984,277777777.9779777,278610278.6102786,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,1e-07,1.1181129428434984,25000000.200199906,25074925.07492508,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,3e-07,1.1181129428434984,2777777.977977682,2786102.78610279,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,1e-06,1.1181129428434984,250000.20019994015,250749.250749291,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,3e-06,1.1181129428434984,27777.977978038594,27861.02786138966,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,1e-05,1.1181129428434984,2500.2002039080994,2507.4925115125197,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,3e-05,1.1181129428434984,277.9780137498777,278.6103147903865,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,0.0001,1.1181129428434984,25.20060070009988,25.07532707612388,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,0.0003,0.7302018290377936,2.981584877877653,2.7897207968919973,0.7385891918552342,739.3277810470894,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,0.001,0.0867237497788403,0.4902799000998752,0.2909493706293706,0.0874748860543119,87.56236094036622,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,0.003,0.0317685442018595,0.5886976778776531,0.3896621067821069,0.0318498142908906,31.881664105181574,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,0.01,0.2546575734001487,4.210699900099876,4.022519480519483,0.2561836036889423,256.43978729263125,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,0.03,2.266049740284495,36.27247767787765,36.18038650238652,2.28051538680079,2282.795902187591,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,0.1,25.19386547631972,401.0002249001,402.0012238761241,25.353979501910334,25379.33348141225,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,0.3,226.7200260471972,3607.400202677878,3618.010791996893,228.15974338789576,228387.90313128365,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,0.1,256,1.0,2519.1105198652285,40080.20020015011,40200.11988037064,2535.107724196926,2537642.831921123,1001.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,1.0,1.0,256,1e-08,1.1181129428434984,2500000002.0019984,2507492507.4925075,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,3e-08,1.1181129428434984,277777779.7797768,278610278.6102786,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,1e-07,1.1181129428434984,25000002.001999047,25074925.07492512,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,3e-07,1.1181129428434984,2777779.77977714,2786102.7861031485,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,1e-06,1.1181129428434984,250002.002003009,250749.25075327084,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,3e-06,1.1181129428434984,27779.77981285077,27861.027897207965,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,1e-05,1.1181129428434984,2502.0023998009983,2507.4929094937065,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,3e-05,1.1181129428434984,279.7833839787765,278.61389662106785,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,0.0001,1.1181129428434984,27.04207900099875,25.115125194805195,1.1235440567995765,1124.667600856376,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,0.0003,0.7111778519230884,5.140496778776529,3.1479038650238658,0.7190356818085832,719.7547174903918,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,0.001,0.3725100181339285,6.259999000998752,4.270761238761239,0.3757269205722459,376.1026474928181,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,0.003,2.3152112762126142,38.10177677877653,36.20796891996893,2.328953554785151,2331.282508339936,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,0.01,25.23804074015836,402.8044990009988,402.0037062937063,25.39762626972486,25423.023895994585,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,0.03,226.7181452640232,3609.202276778776,3618.011067821068,228.15771078379896,228385.8684945828,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,0.1,2519.2447698125907,40082.002024001,40200.119905194806,2535.246905074791,2537782.151979865,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,0.3,22672.044640599044,360722.0020017788,361801.07892386505,22816.01967531904,22838835.69499436,1001.0,0.000499750312032,,,,
1000,0.001,1.0,1.0,256,1.0,251911.16180205144,4008002.001999251,4020011.9880122393,253510.87653042292,253764387.40695336,1001.0,0.000499750312032,,,,
1000,0.001,10.0,0.1,256,1e-08,111.81129428434984,250000000002.00195,2507492507.4925075,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,3e-08,111.81129428434984,27777777779.779778,278610278.6102786,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,1e-07,111.81129428434984,2500000002.001999,25074925.07492508,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,3e-07,111.81129428434984,277777779.7797768,2786102.786102786,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,1e-06,111.81129428434984,25000002.001999043,250749.2507492512,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,3e-06,111.81129428434984,2777779.779777139,27861.02786103148,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,1e-05,111.81129428434984,250002.0020030089,2507.492507532708,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,3e-05,111.81129428434984,27779.77981285077,278.6102789720797,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,0.0001,111.81129428434984,2502.0023998009983,25.074929094937065,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,0.0003,73.44362282665395,279.7833839787765,2.7861389662106784,0.7428996430731895,74364.25427162627,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,0.001,8.455065074889877,27.04207900099875,0.2511512519480519,0.0852169869894877,8530.220397647725,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,0.003,0.9500572245469732,5.140496778776529,0.0314790386502386,0.0095274584704727,953.6985928943224,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,0.01,0.3539125886783618,6.259999000998753,0.0427076123876124,0.0035546309261403,355.8185557066456,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,0.03,2.26217463485951,38.10177677877653,0.3620796891996893,0.0227737662329169,2279.653999914989,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,0.1,25.208710398233784,402.8044990009989,4.020037062937065,0.2536975618946796,25395.12594565743,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,0.3,226.71591058721077,3609.2022767787766,36.180110678210696,2.2815529710390043,228383.45240100432,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,0.1,256,1.0,2519.099545896658,40082.002024001005,402.0011990519482,25.350973207211684,2537632.4180418896,100100.0,0.0049975031203201,0.0005007739327747,0.0498728783649436,0.0015916316134022,0.0156914685705589
1000,0.001,10.0,1.0,256,1e-08,111.81129428434984,250000000020.01996,2507492507.4925075,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,3e-08,111.81129428434984,27777777797.797768,278610278.6102786,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,1e-07,111.81129428434984,2500000020.01999,25074925.07492508,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,3e-07,111.81129428434984,277777797.7977682,2786102.78610279,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,1e-06,111.81129428434984,25000020.019994017,250749.250749291,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,3e-06,111.81129428434984,2777797.797803859,27861.02786138966,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,1e-05,111.81129428434984,250020.02039080992,2507.4925115125197,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,3e-05,111.81129428434984,27797.80137498776,278.6103147903865,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,0.0001,111.81129428434984,2520.060070009987,25.07532707612388,1.1235440567995765,112466.7600856376,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,0.0003,73.02018290377937,298.1584877877653,2.7897207968919973,0.7385891918552342,73932.77810470894,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,0.001,8.67237497788404,49.027990009987526,0.2909493706293706,0.0874748860543119,8756.236094036623,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,0.003,3.1768544201859585,58.8697677877653,0.3896621067821069,0.0318498142908906,3188.1664105181576,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,0.01,25.465757340014868,421.0699900099875,4.022519480519481,0.2561836036889423,25643.978729263126,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,0.03,226.60497402844948,3627.247767787765,36.1803865023865,2.280515386800789,228279.59021875905,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,0.1,2519.386547631972,40100.02249000999,402.001223876124,25.35397950191034,2537933.348141225,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,0.3,22672.00260471972,360740.0202677877,3618.010791996892,228.1597433878958,22838790.313128367,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.001,10.0,1.0,256,1.0,251911.0519865228,4008020.02001501,40200.11988037063,2535.107724196925,253764283.1921122,100100.0,0.001580349247401,0.0005033181094279,0.0049620780515912,,
1000,0.01,1.0,0.1,256,1e-08,1.1181129428434984,250000000002.002,250749250749.2508,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,3e-08,1.1181129428434984,27777777779.77978,27861027861.027863,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,1e-07,1.1181129428434984,2500000002.0019994,2507492507.4925075,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,3e-07,1.1181129428434984,277777779.7797768,278610278.6102786,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,1e-06,1.1181129428434984,25000002.001999043,25074925.07492512,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,3e-06,1.1181129428434984,2777779.7797771394,2786102.7861031485,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,1e-05,1.1181129428434984,250002.00200300897,250749.25075327072,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,3e-05,1.1181129428434984,27779.779812850786,27861.027897207965,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,0.0001,1.1181129428434984,2502.002399800999,2507.4929094937065,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,0.0003,1.1181129428434984,279.78338397877656,278.61389662106785,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,0.001,1.1181129428434984,27.042079000998758,25.115125194805195,1.1235440567995765,1124.667600856376,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,0.003,0.7111777985223101,5.140496778776529,3.1479038650238658,0.7190356273019429,719.7546629292449,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,0.01,0.3725099174727601,6.259999000998753,4.27076123876124,0.3757268188027888,376.1025456215916,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,0.03,2.315210648695677,38.10177677877653,36.20796891996894,2.3289529221644427,2331.281875086607,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,0.1,25.23803316438968,402.8044990009989,402.00370629370656,25.397618644549336,25423.016263193884,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,0.3,226.71808292468552,3609.2022767787766,3618.011067821069,228.1576480282157,228385.8056762439,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,0.1,256,1.0,2519.2440707125525,40082.002024001005,40200.11990519482,2535.246201605938,2537781.447807544,1001.0,0.0049975031203201,,,,
1000,0.01,1.0,1.0,256,1e-08,1.1181129428434984,250000000020.02,250749250749.2508,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,3e-08,1.1181129428434984,27777777797.79777,27861027861.027863,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,1e-07,1.1181129428434984,2500000020.0199904,2507492507.4925075,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,3e-07,1.1181129428434984,277777797.7977682,278610278.61027896,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,1e-06,1.1181129428434984,25000020.019994017,25074925.074929096,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,3e-06,1.1181129428434984,2777797.79780386,2786102.786138966,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,1e-05,1.1181129428434984,250020.02039080995,250749.2511512519,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,3e-05,1.1181129428434984,27797.80137498777,27861.031479038647,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,0.0001,1.1181129428434984,2520.060070009988,2507.532707612388,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,0.0003,1.1181129428434984,298.1584877877653,278.97207968919975,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,0.001,1.1181129428434984,49.027990009987526,29.094937062937063,1.1235440567995765,1124.667600856376,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,0.003,2.8529388947855137,58.8697677877653,38.96621067821068,2.8786000835603414,2881.4786836439016,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,0.01,29.635892621949324,421.0699900099875,402.251948051948,29.825543716930817,29855.36926064775,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,0.03,231.2258780252032,3627.247767787765,3618.03865023865,232.68794696482323,232920.63491178805,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,0.1,2522.290991528196,40100.02249000999,40200.12238761239,2538.326591991591,2540864.9185835826,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,0.3,22673.01444393479,360740.0202677877,361801.0791996892,22816.901328394943,22839718.22972334,1001.0,0.001580349247401,,,,
1000,0.01,1.0,1.0,256,1.0,251922.99602496723,4008020.02001501,4020011.9880370633,253523.11649433905,253776639.61083332,1001.0,0.001580349247401,,,,
1000,0.01,10.0,0.1,256,1e-08,111.81129428434984,25000000000020.016,250749250749.2508,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,3e-08,111.81129428434984,2777777777797.7983,27861027861.027863,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,1e-07,111.81129428434984,250000000020.02,2507492507.4925075,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,3e-07,111.81129428434984,27777777797.797768,278610278.6102786,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,1e-06,111.81129428434984,2500000020.01999,25074925.07492508,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,3e-06,111.81129428434984,277777797.7977681,2786102.78610279,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,1e-05,111.81129428434984,25000020.019994013,250749.2507492909,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,3e-05,111.81129428434984,2777797.79780386,27861.02786138966,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,0.0001,111.81129428434984,250020.02039081,2507.4925115125197,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,0.0003,111.81129428434984,27797.80137498777,278.6103147903865,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,0.001,111.81129428434984,2520.060070009988,25.07532707612388,1.1235440567995765,112466.7600856376,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,0.003,73.02017754681512,298.1584877877653,2.7897207968919973,0.7385891372043911,73932.77263415956,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,0.01,8.67237316458263,49.027990009987526,0.2909493706293706,0.0874748677450224,8756.23426127675,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,0.03,3.176853473905088,58.8697677877653,0.3896621067821069,0.0318498046373297,3188.1654441967057,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,0.1,25.465749003753697,421.0699900099876,4.022519480519483,0.2561835196238863,25643.970314351027,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,0.3,226.60490978468232,3627.2477677877655,36.18038650238652,2.2805147390609224,228279.52537999832,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,0.1,256,1.0,2519.3858424813675,40100.02249000999,402.001223876124,25.35397240407317,2537932.637647724,100100.0,0.01580349247401,0.0050331810942796,0.0496207805159128,,
1000,0.01,10.0,1.0,256,1e-08,111.81129428434984,25000000000200.195,250749250749.2508,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,3e-08,111.81129428434984,2777777777977.978,27861027861.027863,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,1e-07,111.81129428434984,250000000200.19992,2507492507.4925075,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,3e-07,111.81129428434984,27777777977.97768,278610278.6102786,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,1e-06,111.81129428434984,2500000200.199904,25074925.07492512,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,3e-06,111.81129428434984,277777977.9777139,2786102.7861031485,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,1e-05,111.81129428434984,25000200.20030089,250749.25075327072,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,3e-05,111.81129428434984,2777977.981285078,27861.027897207965,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,0.0001,111.81129428434984,250200.23998009987,2507.4929094937065,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,0.0003,111.81129428434984,27978.338397877666,278.61389662106785,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,0.001,111.81129428434984,2704.207900099875,25.115125194805195,1.1235440567995765,112466.7600856376,100100.0,0.0049975031203201,,,,
1000,0.01,10.0,1.0,256,0.003,71.11777985223102,514.049677877653,3.1479038650238658,0.719035627301943,71975.4662929245,100100.0,0.0049975031203201,,,,
