source,run_name,precision_mode,h,seed,data_seed,batch_size,max_steps,steps_completed,best_eval_acc,best_eval_step,last_eval_acc,last_eval_step,best_eval_loss,last_eval_loss,last5_eval_acc_mean,last5_eval_acc_std,last5_eval_loss_mean,last5_eval_loss_std,final_train_loss,final_train_acc,last5_train_acc_mean,last5_train_acc_std,nan_occurred,first_nan_step,checkpoint_count,final_checkpoint_path,best_acc_checkpoint_path,best_loss_checkpoint_path,probe_corr_fd_true,probe_nMSE_fd_true,probe_sign_agreement,probe_alignment,probe_norm_ratio,status
left_tail,fp32_h1e-8_seed16_bs64_ckpt1k,fp32,1e-08,16,16,64,20000,19990,0.45081967213114754,19990,0.45081967213114754,19990,1.309429407119751,1.309429407119751,0.4374707259953162,0.011172702990048295,1.370021653175354,0.04646522327602597,1.3490440845489502,0.453125,0.453125,0.0,False,,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,0.9884921654674487,1.0099552190762755,completed
left_tail,fp16_h1e-8_seed16_bs64_ckpt1k,fp16,1e-08,16,16,64,20000,19990,,,,,,,,,,,,0.09375,0.09375,0.0,True,10,22,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-8_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,,,,,0.9999987223942125,0.9999272429870188,completed
left_tail,fp32_h1e-7_seed16_bs64_ckpt1k,fp32,1e-07,16,16,64,20000,19990,0.4812646370023419,17990,0.477751756440281,19990,1.2079410552978516,1.2079410552978516,0.47704918032786886,0.004541152091256499,1.2493658065795898,0.029195053548524516,1.2307544946670532,0.46875,0.46875,0.0,False,,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,0.9998787443663251,1.0001230459188837,completed
left_tail,fp16_h1e-7_seed16_bs64_ckpt1k,fp16,1e-07,16,16,64,20000,19990,,,,,,,,,,,,0.09375,0.09375,0.0,True,370,22,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,,,,,0.9999998254342982,0.9998561636132257,completed
left_tail,fp32_h3e-7_seed16_bs64_ckpt1k,fp32,3e-07,16,16,64,20000,19990,0.48009367681498827,19990,0.48009367681498827,19990,1.2125359773635864,1.2125359773635864,0.4725995316159251,0.006607370482279087,1.2493434429168702,0.02517877423255664,1.2334588766098022,0.46875,0.46875,0.0,False,,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,0.9999865565444467,1.000014564394996,completed
left_tail,fp16_h3e-7_seed16_bs64_ckpt1k,fp16,3e-07,16,16,64,20000,19990,0.21428571428571427,990,0.20140515222482436,2990,1.6201171875,1.822265625,0.18501170960187352,0.03271711099093814,1.7291666666666667,0.0832939054675823,,0.09375,0.09375,0.0,True,3460,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-7_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,1.0000000200928454,0.9998831323266266,completed
left_tail,fp32_h1e-6_seed16_bs64_ckpt1k,fp32,1e-06,16,16,64,20000,19990,0.48243559718969553,19990,0.48243559718969553,19990,1.21710205078125,1.21710205078125,0.4725995316159251,0.005812493511002731,1.2523960828781129,0.02539998350099602,1.2356812953948975,0.46875,0.46875,0.0,False,,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,0.9999988063857648,1.0000014959378296,completed
left_tail,fp16_h1e-6_seed16_bs64_ckpt1k,fp16,1e-06,16,16,64,20000,19990,0.30210772833723654,5990,0.26229508196721313,19990,1.552734375,1.5947265625,0.26229508196721313,0.0030534905879169346,1.5923828125,0.007112164631262939,1.59637451171875,0.3125,0.3125,0.0,False,,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h1e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,0.9999999883086796,0.9999336169210569,completed
left_tail,fp32_h3e-6_seed16_bs64_ckpt1k,fp32,3e-06,16,16,64,20000,19990,0.48009367681498827,19990,0.48009367681498827,19990,1.2141931056976318,1.2141931056976318,0.47564402810304446,0.0037324068970747424,1.2520401239395142,0.027415660263622067,1.2402201890945435,0.46875,0.46875,0.0,False,,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp32/h_left_tail_checkpointed/results/fp32_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,0.9999998738720398,1.0000002002382116,completed
left_tail,fp16_h3e-6_seed16_bs64_ckpt1k,fp16,3e-06,16,16,64,20000,19990,0.4566744730679157,19990,0.4566744730679157,19990,1.3701171875,1.3701171875,0.4466042154566745,0.010034794044790902,1.4029296875,0.022205579671665577,1.3492279052734375,0.5,0.5,0.0,False,,23,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/final,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_acc,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/fp16/h_left_tail_checkpointed/results/fp16_h3e-6_seed16_bs64_ckpt1k/seed16/checkpoints/best_loss,,,,1.0000000246954903,0.9999998498182102,completed
