run_name,dataset,task_name,bitwidth,h,h_label,h_policy,hstar_cont,hstar_nearest_grid,Delta_mode,Delta_value,G_mode,G_value,L_mode,L_hat,d_trainable,direction_mode,sparse_ratio,sparse_mask_strategy,sparse_mask_source,sparse_mask_hash,sparse_mask_restored_from_checkpoint,sparse_rescale,active_params_all,mask_active_frac_all,active_params_quantized_linear,mask_active_frac_quantized_linear,scale_refresh_k,status,steps_completed,seed,data_seed,batch_size,gpu_name,gpu_type_requested,fallback_used,best_eval_acc,best_eval_step,last_eval_acc,last_eval_step,best_eval_loss,best_eval_loss_step,last_eval_loss,last_eval_loss_step,final_train_loss,update_scalar_source,d_h_last,d_g_last,fd_true_error_last,update_variant,perturbed_parameter_scope,quantized_forward_scope,active_frac,alignment,norm_ratio,delta_q_norm,ideal_displacement_norm,code_change_frac,delta_visibility_mse,delta_visibility_nmse,delta_visibility_rel_l2,lowbit_true_nmse,lowbit_true_corr,nMSE_metric_version,true_dir_lowbit,true_dir_lowbit_field_name,legacy_nMSE_fd_true,legacy_nMSE_computed,legacy_nMSE_excluded_from_main_selection,saturation_frac_w,saturation_frac_w_plus,saturation_frac_w_minus,weight_recon_mse,weight_recon_rel_mse,weight_recon_sqnr_db,corr_fd_true,nMSE_fd_true,fd_true_available,fd_true_mse,fd_true_nmse,fd_true_rmse,fd_true_bias,run_dir,resume_command,warnings
int4_prefix_quantized_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k,trec,trec,4,1e-05,1e-5,fixed_small,0.09498964124346539,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.12500359553742033,L_clean32,4.065911464304133e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020800469195179,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.22344322344322345,12000,0.22344322344322345,20000,1.8509830013736264,9000,1.89766841231685,20000,1.947265625,finite_difference,0.0,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,4.069010416666667e-06,0.0009559429750887874,24333.594428021097,241.5,0.009924551043620979,4.069010416666667e-06,0.23731381318563535,592123744.0819639,24333.59291354164,592123744.0819639,0.0009559429750887874,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026081408578198587,0.028100586379878223,0.028100586379878223,2.4869850324857885,0.011336708227876757,19.45513030628359,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/fixed_small/int4_prefix_quantized_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane4.csv --only-run-name int4_prefix_quantized_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k,sst-2,sst-2,4,0.001,1e-3,mezo_default,0.0886419832658425,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.028511776272977345,L_clean32,1.0649598954304798e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.6120267260579064,13000,0.5606533036377135,20000,0.6689005805725686,13000,0.6799927935922421,20000,0.660400390625,finite_difference,-0.732421875,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0031453450520833332,0.058749668307330034,14.341949437221981,14.247469745906635,0.9934123536173902,0.0031453450520833332,0.0008232186763195243,205.00634381305076,14.318042597123767,205.00634381305076,0.058749668307330034,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026078229402139576,0.023453776414195698,0.023461914407865454,5.394027135180703e-05,0.017153592328885102,17.656449155489987,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/mezo_default/int4_prefix_quantized_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane5.csv --only-run-name int4_prefix_quantized_seedfixed_sst2_mezo_default_h1e-3_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k,sst-5,sst-5,4,0.001,1e-3,mezo_default,0.08047201478862864,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.08226705752126542,L_clean32,3.7284139269758045e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020815588165944,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.319672131147541,5000,0.25995316159250587,20000,1.5572352532201406,9000,1.595090200526932,20000,1.60791015625,finite_difference,0.48828125,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.001953125,0.050456227986278815,14.12855983314298,14.035485877080818,0.9934123536173902,0.001953125,0.0007998645300528953,199.19045518379605,14.113484870286149,199.19045518379605,0.050456227986278815,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026079063803383918,0.02470703168849771,0.02470296258494879,6.153356101084819e-05,0.01566084003251076,18.05184946511822,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/mezo_default/int4_prefix_quantized_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane5.csv --only-run-name int4_prefix_quantized_seedfixed_sst5_mezo_default_h1e-3_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k,rte,rte,4,0.001,1e-3,mezo_default,0.07280756826605808,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.10347813824312176,L_clean32,5.7290612011287635e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.5341365461847389,3000,0.4979919678714859,20000,0.6917984437751004,9000,0.8565982680722891,20000,0.768798828125,finite_difference,-1.220703125,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.00020345052083333334,0.019888511753059928,56.289303109540235,55.91848908558733,0.9934123536173902,0.00020345052083333334,0.012718321457705586,3167.246633835212,56.27829629471038,3167.246633835212,0.019888511753059928,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026082046086548513,0.02899576855512957,0.028991699567995965,0.004277300727044654,0.01121803818187016,19.500830861532716,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/mezo_default/int4_prefix_quantized_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane5.csv --only-run-name int4_prefix_quantized_seedfixed_rte_mezo_default_h1e-3_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k,mnli,mnli,4,0.001,1e-3,mezo_default,0.1059865385430891,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.05518709534059917,L_clean32,1.4418630973235657e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020845826335268,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.39427043544690604,3000,0.3332824038706392,20000,1.097737070680545,10000,1.1127068512063916,20000,1.0810546875,finite_difference,0.0,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0020914713541666666,0.055228081731339085,16.141497792281864,16.035163312756776,0.9934123536173902,0.0020914713541666666,0.0010431063446463811,259.7650224363343,16.11722750464031,259.7650224363343,0.055228081731339085,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02607943032176922,0.025207519861093413,0.0252034508351547,6.37521497847681e-05,0.015246354985243597,18.168339726456363,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/mezo_default/int4_prefix_quantized_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane5.csv --only-run-name int4_prefix_quantized_seedfixed_mnli_mezo_default_h1e-3_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k,trec,trec,4,0.001,1e-3,mezo_default,0.09498964124346539,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.12500359553742033,L_clean32,4.065911464304133e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020800469195179,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.24175824175824176,3000,0.15567765567765568,20000,1.7210501087454213,4000,2.064639136904762,20000,2.10546875,finite_difference,-11.71875,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.0001220703125,0.01202099741362538,70.53333604348762,70.06868736751787,0.9934123536173902,0.0001220703125,0.01997450487291807,4974.255724834289,70.52840367422398,4974.255724834289,0.01202099741362538,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026081158444817593,0.027746582287363708,0.027746582287363708,0.010000932026684653,0.011325697005182333,19.459350611747496,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/mezo_default/int4_prefix_quantized_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane5.csv --only-run-name int4_prefix_quantized_seedfixed_trec_mezo_default_h1e-3_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst2_hstar_cleanGL_h0p0886419832658_seed16_full_bs64_step20k,sst-2,sst-2,4,0.0886419832658425,0p0886419832658,hstar_cleanGL,0.0886419832658425,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.028511776272977345,L_clean32,1.0649598954304798e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.8911655530809206,20000,0.8911655530809206,20000,0.49949047652190054,20000,0.49949047652190054,20000,0.5035400390625,finite_difference,-0.04819906753086334,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.36060791015625,0.6036512040913486,1.5676330528115492,137.63410143726412,87.79739696762317,0.36060791015625,0.0490827966393632,1.5648662289112967,1.250946133497081,1.5648662289112967,0.6036512040913486,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026076947805616545,0.024381510893969487,0.024336751802669216,5.168334587641638e-05,0.01777263815808273,17.50248101037846,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/hstar_cleanGL/int4_prefix_quantized_seedfixed_sst2_hstar_cleanGL_h0p0886419832658_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane6.csv --only-run-name int4_prefix_quantized_seedfixed_sst2_hstar_cleanGL_h0p0886419832658_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_sst5_hstar_cleanGL_h0p0804720147886_seed16_full_bs64_step20k,sst-5,sst-5,4,0.08047201478862864,0p0804720147886,hstar_cleanGL,0.08047201478862864,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.08226705752126542,L_clean32,3.7284139269758045e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020815588165944,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.42505854800936765,20000,0.42505854800936765,20000,1.4825270784543325,20000,1.4825270784543325,20000,1.4794921875,finite_difference,0.024270859939696608,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.33621012369791664,0.5781632798968562,1.6352623080980906,130.2131819760768,79.62831487721442,0.33621012369791664,0.046006627104463474,1.7831855778878565,1.3353597185357422,1.7831855778878565,0.5781632798968562,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026076961553503832,0.023803711403161287,0.023864746501203626,5.1666195266022376e-05,0.017765428521743978,17.504243123860665,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/hstar_cleanGL/int4_prefix_quantized_seedfixed_sst5_hstar_cleanGL_h0p0804720147886_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane6.csv --only-run-name int4_prefix_quantized_seedfixed_sst5_hstar_cleanGL_h0p0804720147886_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_rte_hstar_cleanGL_h0p0728075682661_seed16_full_bs64_step20k,rte,rte,4,0.07280756826605808,0p0728075682661,hstar_cleanGL,0.07280756826605808,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.10347813824312176,L_clean32,5.7290612011287635e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020860945533829,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.5622489959839357,20000,0.5622489959839357,20000,0.6792580478162651,18000,0.6796227880271084,20000,0.6591796875,finite_difference,-0.026825851302474016,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.3145263671875,0.5510355429883612,1.7083426974449125,123.17824456368659,72.10394304838061,0.3145263671875,0.04306503525605852,2.035719681202212,1.4267864876014953,2.035719681202212,0.5510355429883612,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.02607703774220948,0.023018392152152956,0.02329915399119879,5.1716822946633945e-05,0.017775597901570305,17.501757823852234,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/hstar_cleanGL/int4_prefix_quantized_seedfixed_rte_hstar_cleanGL_h0p0728075682661_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane6.csv --only-run-name int4_prefix_quantized_seedfixed_rte_hstar_cleanGL_h0p0728075682661_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_mnli_hstar_cleanGL_h0p105986538543_seed16_full_bs64_step20k,mnli,mnli,4,0.1059865385430891,0p105986538543,hstar_cleanGL,0.1059865385430891,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.05518709534059917,L_clean32,1.4418630973235657e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020845826335268,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.42100840336134454,20000,0.42100840336134454,20000,1.0660969927743824,20000,1.0660969927743824,20000,1.08740234375,finite_difference,0.01382103586111989,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.40650634765625,0.6512221717971034,1.4682780127558266,154.40428194440145,105.16011314137774,0.40650634765625,0.05595426090874498,1.243489929793987,1.1151187962697011,1.243489929793987,0.6512221717971034,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026077002040587677,0.02631429076427594,0.0259765629695418,5.171175987619868e-05,0.01778669170637642,17.499048224206085,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/hstar_cleanGL/int4_prefix_quantized_seedfixed_mnli_hstar_cleanGL_h0p105986538543_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane6.csv --only-run-name int4_prefix_quantized_seedfixed_mnli_hstar_cleanGL_h0p105986538543_seed16_full_bs64_step20k run-manifest,
int4_prefix_quantized_seedfixed_trec_hstar_cleanGL_h0p0949896412435_seed16_full_bs64_step20k,trec,trec,4,0.09498964124346539,0p0949896412435,hstar_cleanGL,0.09498964124346539,0.01,prefix_int4_rtnclip_scale_rms_over_sqrt6,0.2885099956904725,clean32_absG_median_1e-4_3e-4_1e-3,0.12500359553742033,L_clean32,4.065911464304133e-06,245760,prefix,0.1,task_grad_static,,,,none,245760,0.0006020800469195179,0,0.0,1,complete,20000,16,16,64,NVIDIA H100 80GB HBM3,H100,False,0.7234432234432234,20000,0.7234432234432234,20000,1.07971683264652,20000,1.07971683264652,20000,1.0693359375,finite_difference,-0.1953337991080836,,,standard,prefix_parameters_only,base_Linear.weight_plus_prefix_params_int4,0.37216389973958336,0.6218921179092147,1.537406885607332,145.00536136230352,94.31814226916225,0.37216389973958336,0.05253776915189906,1.4514174829092559,1.204747891846778,1.4514174829092559,0.6218921179092147,dequantized_effective_displacement_nmse_v1,delta_q_dequantized_fp32_over_2h,delta_q_dequantized_fp32_over_2h,,False,True,0.026077558211801813,0.024076334996304165,0.023925781657453626,5.1859847873031685e-05,0.017751223930724345,17.507716973675027,,,False,,,,,outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/prefix_quantized/hstar_cleanGL/int4_prefix_quantized_seedfixed_trec_hstar_cleanGL_h0p0949896412435_seed16_full_bs64_step20k,CUDA_VISIBLE_DEVICES=0 DATALOADER_SHUFFLE=True python tools/rtnclip_roberta_sst5_batch.py --manifest outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/manifests/lane6.csv --only-run-name int4_prefix_quantized_seedfixed_trec_hstar_cleanGL_h0p0949896412435_seed16_full_bs64_step20k run-manifest,
