config_id,family,d,direction,qmode,qbits,Delta,clip_enabled,groupwise,scale_sigma,nonlinear_a,active_p,fit_model,fit_space,p,R2_linear,R2_log,RMSE_log,clean_points,h_fit_min,h_fit_max,status,alpha,beta,gamma,h_star,h_star_interior,left_tail_visible,right_tail_visible,c_vis,c_loc
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,log,1.5,-0.12134690739966136,-1.2890092503007882,7.332932701481221,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,1.1247753842616623,0.007743599007214366,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,linear,2.0,1.1102230246251565e-16,-2.0241238412632767,8.428566378089887,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,2332.9373943107266,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,log,2.0,-0.12134683058057472,-1.2607762254912473,7.287569576177396,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,1.005789262138979,0.008482300023572581,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,linear,2.5,1.1102230246251565e-16,-2.0241238412632767,8.428566378089887,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,2332.9373943107266,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,log,2.5,-0.12134682063272373,-1.2663962742819277,7.2966220145254805,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.9241553522334528,0.008578163489822719,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,linear,3.0,1.1102230246251565e-16,-2.0241238412632767,8.428566378089887,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,2332.9373943107266,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,log,3.0,-0.12134681901059818,-1.2736578095138187,7.308301857444203,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8851753435496075,0.008593936432675269,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,linear,3.5,1.1102230246251565e-16,-2.0241238412632767,8.428566378089887,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,2332.9373943107266,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,log,3.5,-0.1213468186473472,-1.279848231364297,7.318244144880858,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8657314685452009,0.008597536646267643,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,linear,4.0,1.1102230246251565e-16,-2.0241238412632767,8.428566378089887,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,2332.9373943107266,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,Mp,log,4.0,-0.12134681853315454,-1.2848417654207651,7.326254308078654,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8556281604265982,0.008598695879975657,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,linear,1.0,0.9822230228314707,-0.6790522745527388,6.280381622048735,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,176.0709558173601,1.0,False,True,True,82.08048956201564,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,log,1.0,0.9016739978217116,0.9931303042409106,0.4017192814758538,19,1e-09,1.0,ok,,0.6442386480133675,0.0037457108935718963,0.001,True,True,True,104.98810115864725,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,linear,1.5,0.9822230228314707,-0.6790522745527388,6.280381622048735,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,176.0709558173601,1.0,False,True,True,82.08048956201564,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,log,1.5,0.9102368308563291,0.9912656498175679,0.4529697762693075,19,1e-09,1.0,ok,,1.1452082925273164,0.006881452127483589,0.003,True,True,True,103.76145972346242,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,linear,2.0,0.9822230228314707,-0.6790522745527388,6.280381622048735,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,176.0709558173601,1.0,False,True,True,82.08048956201564,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,log,2.0,0.9123549104113889,0.9796744238713149,0.6909957204074901,19,1e-09,1.0,ok,,1.0099737809701277,0.007638104736945817,0.003,True,True,True,103.44684478916814,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,linear,2.5,0.9822230228314707,-0.6790522745527388,6.280381622048735,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,176.0709558173601,1.0,False,True,True,82.08048956201564,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,log,2.5,0.9126265475216327,0.968625202276024,0.8585080912706995,19,1e-09,1.0,ok,,0.9256331742451301,0.007734812991039841,0.01,True,True,True,103.40615022380914,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,linear,3.0,0.9822230228314707,-0.6790522745527388,6.280381622048735,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,176.0709558173601,1.0,False,True,True,82.08048956201564,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,log,3.0,0.912671203139586,0.9601127167301882,0.9679906314924219,19,1e-09,1.0,ok,,0.8861775024786819,0.007750679209872158,0.01,True,True,True,103.39945259863514,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,linear,3.5,0.9822230228314707,-0.6790522745527388,6.280381622048735,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,176.0709558173601,1.0,False,True,True,82.08048956201564,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,log,3.5,0.9126813983183231,0.9533754361678495,1.046553215526092,19,1e-09,1.0,ok,,0.8666292846772642,0.0077542983655176645,0.01,True,True,True,103.39792318041152,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,linear,4.0,0.9822230228314707,-0.6790522745527388,6.280381622048735,19,1e-09,1.0,right_tail_missing;boundary_solution,,0.0,176.0709558173601,1.0,False,True,True,82.08048956201564,
scaling_d1000000_p0.01_int4_D0.0001,scaling,1000000,coordinate,rtn,4,0.0001,False,False,0.0,8.0,0.01,MIAp,log,4.0,0.9126846814524783,0.947977398172394,1.1054776326834304,19,1e-09,1.0,ok,,0.8564951205415698,0.007755463389951811,0.03,True,True,True,103.3974306402532,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,M2,linear,2.0,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,M2,log,2.0,-0.13869015602385826,-1.5850528890100737,5.566355095704169,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.9297619538676287,0.02251402376901697,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,M4,linear,4.0,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,M4,log,4.0,-0.13868941148356018,-1.6032409302669777,5.585902788718082,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8240647555767884,0.022938382632193798,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIA2,linear,2.0,0.9349841333180172,0.8449325117201635,1.3633161129436653,19,1e-09,1.0,ok,,0.8796656281169217,0.0,0.01,True,True,True,130.25522656529182,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIA2,log,2.0,0.8292559998754918,0.9652922876198273,0.6449843639186227,19,1e-09,1.0,ok,,0.9445729083385132,0.016880182839965396,0.01,True,True,True,89.37970657767123,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIA_loc,linear,,0.9349838935605912,-0.6227270921199359,4.410206600567913,19,1e-09,1.0,ok,,,0.0,0.1,True,True,True,130.25522656530802,0.0
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIA_loc,log,,0.8348982372934227,0.9948011873221991,0.24962511393271528,19,1e-09,1.0,ok,,,0.002748921160620532,0.01,True,True,True,90.48625240000291,0.9853377045801128
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,linear,1.0,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,log,1.0,-0.13870560329859516,-1.9070030771872921,5.9028118053246255,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.6225815378144768,0.013916970242586996,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,linear,1.5,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,log,1.5,-0.1386934967846849,-1.631457401507098,5.616093937701406,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.9719415825329955,0.02064786978793612,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,linear,2.0,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,log,2.0,-0.13869015602385826,-1.5850528890100737,5.566355095704169,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.9297619538676287,0.02251402376901697,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,linear,2.5,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,log,2.5,-0.13868957582488206,-1.5865616815730297,5.567979288791355,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8788539209502878,0.02284148510500167,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,linear,3.0,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,log,3.0,-0.13868945630133922,-1.5931971650940233,5.575116673190169,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8489887328911148,0.022910857887881483,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,linear,3.5,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,log,3.5,-0.13868942350408675,-1.5990294538754837,5.581382573226415,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8327811697894097,0.02293076475372962,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,linear,4.0,0.0,-1.5736166906606872,5.554028751703073,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,154.13584476436608,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,Mp,log,4.0,-0.13868941148356018,-1.6032409302669777,5.585902788718082,19,1e-09,1.0,left_tail_missing;boundary_solution,0.0,0.8240647555767884,0.022938382632193798,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,linear,1.0,0.9349841821491481,0.9813459571457985,0.4728492194855162,19,1e-09,1.0,ok,,0.9235217029678903,0.0,0.003,True,True,True,130.2552264645001,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,log,1.0,0.8418389558643469,0.9858693053506294,0.4115455853153098,19,1e-09,1.0,ok,,0.7887031620795538,0.00567141444588104,0.003,True,True,True,91.89005892549982,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,linear,1.5,0.9349841526431082,0.9311712583216958,0.9082828340269944,19,1e-09,1.0,ok,,0.9055675408999874,0.0,0.01,True,True,True,130.25522656474686,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,log,1.5,0.8317425458190126,0.9807156709796525,0.4807712153093684,19,1e-09,1.0,ok,,1.0229238775620544,0.014862439220866941,0.01,True,True,True,89.86340373331905,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,linear,2.0,0.9349841333180172,0.8449325117201635,1.3633161129436653,19,1e-09,1.0,ok,,0.8796656281169217,0.0,0.01,True,True,True,130.25522656529182,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,log,2.0,0.8292559998754918,0.9652922876198273,0.6449843639186227,19,1e-09,1.0,ok,,0.9445729083385132,0.016880182839965396,0.01,True,True,True,89.37970657767123,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,linear,2.5,0.9349841222726241,0.7433496021334256,1.7539094269625695,19,1e-09,1.0,ok,,0.8616303031723614,0.0,0.03,True,True,True,130.25522656530413,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,log,2.5,0.828823869205666,0.9515875076914895,0.7617542956019414,19,1e-09,1.0,ok,,0.8866361294991655,0.017220303270343074,0.03,True,True,True,89.29623034744274,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,linear,3.0,0.9349841161481551,0.6421203461189915,2.071117297233284,19,1e-09,1.0,ok,,0.8507421888724849,0.0,0.03,True,True,True,130.25522656530555,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,log,3.0,0.8287321591606359,0.9410105297910288,0.840859507958813,19,1e-09,1.0,ok,,0.8552749814537923,0.017291752070425326,0.03,True,True,True,89.27853698880175,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,linear,3.5,0.9349841127816204,0.551080916505298,2.3196380562986034,19,1e-09,1.0,ok,,0.8445002217024594,0.0,0.03,True,True,True,130.255226565306,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,log,3.5,0.8287057899281808,0.9329692368671776,0.8963410230220622,19,1e-09,1.0,ok,,0.8386672208925533,0.017312200447219706,0.03,True,True,True,89.27345136469246,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,linear,4.0,0.9349841109360459,0.45737684539870305,2.5502652449233136,19,1e-09,1.0,ok,,0.8410024794936766,0.0,0.03,True,True,True,130.25522656530617,
scaling_d1000000_p0.01_int4_D0.001,scaling,1000000,coordinate,rtn,4,0.001,False,False,0.0,8.0,0.01,MIAp,log,4.0,0.8286956901055293,0.9271810844214244,0.9342396495374129,19,1e-09,1.0,ok,,0.8298096202972933,0.01732001525093574,0.03,True,True,True,89.27150376490115,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,M2,linear,2.0,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,M2,log,2.0,-0.0296207379220097,0.3829202485153983,3.945124771135343,19,1e-09,1.0,ok,5.068978069361082e-15,0.9861032770050582,0.009491807249695006,0.0002677623448410649,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,M4,linear,4.0,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,M4,log,4.0,-0.02962072373679403,0.35831764250132914,4.02300103707392,19,1e-09,1.0,ok,5.068978069361082e-15,0.8411820495690591,0.009622367629422368,0.0038004358251681426,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIA2,linear,2.0,0.7373344533864996,0.7406455928672188,2.5576252521117726,19,1e-09,1.0,ok,,0.8830109838283563,0.0,0.003,True,True,True,1305.227722477138,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIA2,log,2.0,0.5181524304056127,0.9646220237867954,0.9446188067992879,19,1e-09,1.0,ok,,0.9871861612436875,0.009274872398678302,0.003,True,True,True,646.1257382445347,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIA_loc,linear,,0.9996382273303155,0.9972327792901722,0.26418733547311923,19,1e-09,1.0,ok,,,0.0,0.0003,True,True,True,0.0,1.3798582841689417
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIA_loc,log,,0.952668459643591,0.9995020288594415,0.11207072520856154,19,1e-09,1.0,ok,,,0.0,0.01,True,True,True,103.27508527230619,1.019390850061224
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,linear,1.0,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,log,1.0,-0.029621068676807027,0.3567933366936925,4.027776488905923,19,1e-09,1.0,ok,5.068978069361082e-15,0.509293437433128,0.006470360340858239,2.710154871513796e-05,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,linear,1.5,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,log,1.5,-0.029620820576741425,0.3843156488644396,3.940661697992316,19,1e-09,1.0,ok,5.068978069361082e-15,1.081092060522693,0.008736041238032843,8.744062988338245e-05,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,linear,2.0,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,log,2.0,-0.0296207379220097,0.3829202485153983,3.945124771135343,19,1e-09,1.0,ok,5.068978069361082e-15,0.9861032770050582,0.009491807249695006,0.0002677623448410649,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,linear,2.5,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,log,2.5,-0.029620726282606036,0.3750896949741731,3.9700770754970947,19,1e-09,1.0,ok,5.068978069361082e-15,0.9069850301600775,0.009598551341434836,0.0006474441102667035,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,linear,3.0,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,log,3.0,-0.029620724310547075,0.368264281035417,3.9916992422846085,19,1e-09,1.0,ok,5.068978069361082e-15,0.8691240112707638,0.009616857380795318,0.0013120472670993947,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,linear,3.5,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,log,3.5,-0.02962072386948922,0.3627043008108779,4.009226468788338,19,1e-09,1.0,ok,5.068978069361082e-15,0.8506197379121523,0.00962105854782791,0.0023414304173262324,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,linear,4.0,-2.220446049250313e-16,-1.7175322501808505,8.27899172394993,19,1e-09,1.0,right_tail_missing;boundary_solution,0.0,0.0,1876.8699023636761,1e-09,False,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,Mp,log,4.0,-0.02962072373679403,0.35831764250132914,4.02300103707392,19,1e-09,1.0,ok,5.068978069361082e-15,0.8411820495690591,0.009622367629422368,0.0038004358251681426,True,True,True,,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,1.0,0.7373344536626483,0.9558309481148378,1.0554778738607349,19,1e-09,1.0,ok,,0.9226776595623819,0.0,0.0003,True,True,True,1305.2277224762483,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIAp,log,1.0,0.5199644342857017,0.9712458597401336,0.8516090901749586,19,1e-09,1.0,ok,,0.5202049415478425,0.006184575108626689,0.0003,True,True,True,648.8561114306217,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,1.5,0.7373344534984805,0.864098760651062,1.8514065834856326,19,1e-09,1.0,ok,,0.9079216014243001,0.0,0.001,True,True,True,1305.2277224771376,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIAp,log,1.5,0.5186111700553366,0.9731453922099946,0.8229993686111767,19,1e-09,1.0,ok,,1.0860830820354581,0.008514831721621707,0.001,True,True,True,646.8159064158641,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIAp,linear,2.0,0.7373344533864996,0.7406455928672188,2.5576252521117726,19,1e-09,1.0,ok,,0.8830109838283563,0.0,0.003,True,True,True,1305.227722477138,
scaling_d1000000_p0.01_int4_D1e-05,scaling,1000000,coordinate,rtn,4,1e-05,False,False,0.0,8.0,0.01,MIAp,log,2.0,0.5181524304056127,0.9646220237867954,0.9446188067992879,19,1e-09,1.0,ok,,0.9871861612436875,0.009274872398678302,0.003,True,True,True,646.1257382445347,
