configured_sparse_ratio,active_fraction,repeat,active_coordinates,int8_scale,code_step,h,delta_norm,loss_gap,abs_loss_gap,fd_projection,true_projection,projection_error,projection_error_sq,unit_fd_projection,unit_true_projection,unit_projection_error,unit_projection_error_sq,linear_gap,truncation_abs,truncation_rel,minibatch_gap_std,minibatch_signal_quality_snr,loss_noise_floor,loss_gap_floor_snr
0.01,0.009765625,30,20,0.019134938247560514,8,0.15307950598048412,0.6845923662185669,0.0002852704201359302,0.0002852704201359302,0.0009317720824507329,0.0009317621006630361,9.98178769674729e-09,9.963608562293558e-17,0.00020835057050932196,0.00020834834140259773,2.2291067242378136e-09,4.968916788042236e-18,0.00028526736412167136,3.0560142588167624e-09,1.0712807152777984e-05,0.0019494746811687946,0.14633194413425168,0.0001,2.852704201359302
0.01,0.009765625,31,20,0.019134938247560514,8,0.15307950598048412,0.6845923662185669,0.0003340831317473203,0.0003340831317473203,0.0010912078975153997,0.001091215992346406,-8.094831006237937e-09,6.55262890195511e-17,0.00024400150237773686,0.00024400331312790513,-1.8107501682698268e-09,3.278816171889206e-18,0.0003340856100527831,2.478305462813666e-09,7.418174827769779e-06,0.0019034543074667454,0.1755141326150047,0.0001,3.340831317473203
0.02,0.02001953125,0,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0009316589566878974,0.0009316589566878974,0.003043055798751641,0.003043075557798147,-1.9759046506178518e-08,3.904199188333255e-16,0.0004752455183482976,0.00047524861292913556,-3.094580837946243e-09,9.576430562584073e-18,0.000931665006098053,6.049410155532092e-09,6.49311728565173e-06,0.0027270305436104536,0.3416386218595216,0.0001,9.316589566878974
0.02,0.02001953125,1,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,6.608647527173162e-05,6.608647527173162e-05,0.00021585670416311928,0.00021580839529633522,4.830886678406092e-08,2.3337466099601447e-15,3.371115682500478e-05,3.3703690860420465e-05,7.465964584315644e-09,5.574062717425546e-17,6.607168507680805e-05,1.4790194923563278e-08,0.00022385072980006095,0.002708394080400467,0.02440061280224035,0.0001,0.6608647527173162
0.02,0.02001953125,2,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0006619091727770865,0.0006619091727770865,0.0021619784063762015,0.0021619759500026703,2.4563735312281565e-09,6.033770924918283e-18,0.00033764433396771287,0.0003376439562998712,3.776678416615026e-10,1.4263299862525778e-19,0.0006619084207361932,7.520408933179429e-10,1.136170608739955e-06,0.0027354995254427195,0.24197012889993524,0.0001,6.619091727770865
0.02,0.02001953125,3,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0009173180442303419,0.0009173180442303419,0.0029962144127486583,0.00299617787823081,3.653451784808512e-08,1.3347709943920502e-15,0.00046793012216651467,0.00046792440116405487,5.721002459800357e-09,3.2729869145041736e-17,0.0009173068588584551,1.1185371886850669e-08,1.2193707894837214e-05,0.0028357640840113163,0.3234817908169406,0.0001,9.17318044230342
0.02,0.02001953125,4,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.0007015971932560205,0.0007015971932560205,-0.0022916104568088498,-0.0022916197776794434,9.320870593583497e-09,8.687862862232956e-17,-0.00035788946093110596,-0.0003578909672796726,1.5063485666612884e-09,2.2690860042825183e-18,-0.0007016000469245521,2.853668531511977e-09,4.06737220731522e-06,0.0028211218304932117,0.2486943972686786,0.0001,7.0159719325602055
0.02,0.02001953125,5,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.0003086382639594376,0.0003086382639594376,-0.0010080979226532957,-0.0010081181535497308,2.0230896435099316e-08,4.092891705677142e-16,-0.00015743846037714697,-0.00015744162374176085,3.1633646138760213e-09,1.000687568032299e-17,-0.00030864445783070126,6.19387126364699e-09,2.006798147998651e-05,0.002676708158105612,0.11530516056627942,0.0001,3.086382639594376
0.02,0.02001953125,6,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.00019252167840022594,0.00019252167840022594,-0.0006288290426831213,-0.0006288903532549739,6.131057185261666e-08,3.75898622089487e-15,-9.82066068144399e-05,-9.821614366956055e-05,9.536855120653959e-09,9.095160559234363e-17,-0.0001925404491843271,1.8770784101162456e-08,9.749008159419214e-05,0.0028270056936889887,0.06810091639716595,0.0001,1.9252167840022594
0.02,0.02001953125,7,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.00011837639613077044,0.00011837639613077044,0.00038665004623761356,0.00038662750739604235,2.2538841571210187e-08,5.079993793721125e-16,6.03845981788995e-05,6.038104766048491e-05,3.550518414586763e-09,1.26061810123197e-17,0.00011836949566130426,6.900469466189778e-09,5.829601138062114e-05,0.0027235508896410465,0.04346399275336177,0.0001,1.1837639613077044
0.02,0.02001953125,8,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.0009923182660713792,0.0009923182660713792,-0.003241185878264751,-0.0032411739230155945,-1.1955249156533204e-08,1.429279823947879e-16,-0.0005061882412445471,-0.0005061863921582699,-1.8490862772153546e-09,3.419120060586139e-18,-0.0009923146058641097,3.66020726943507e-09,3.6885552704807296e-06,0.0027110555674880743,0.3660265314999835,0.0001,9.923182660713792
0.02,0.02001953125,9,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0006491326494142413,0.0006491326494142413,0.0021202467477815035,0.0021202238276600838,2.292012141972416e-08,5.253319658948982e-16,0.0003311269432157893,0.0003311233886051923,3.5546105969699177e-09,1.2635256496090835e-17,0.0006491256322125134,7.017201727891123e-09,1.08102366932782e-05,0.0027320359367877245,0.23760033339000622,0.0001,6.491326494142413
0.02,0.02001953125,10,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0008056687074713409,0.0008056687074713409,0.002631536802758086,0.0026315285358577967,8.266900289322088e-09,6.834164039359362e-17,0.0004109770423507959,0.00041097571374848485,1.3286023110674339e-09,1.7651841009737265e-18,0.0008056661764853164,2.5309860244952798e-09,3.141482289273451e-06,0.0026671115774661303,0.3020753665794367,0.0001,8.056687074713409
0.02,0.02001953125,11,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0009605346131138504,0.0009605346131138504,0.0031373716780752725,0.003137320512905717,5.116516955559411e-08,2.617874575652694e-15,0.000489975185473042,0.0004899672348983586,7.950574683422001e-09,6.321163779667086e-17,0.0009605189484360924,1.5664677757948157e-08,1.6308556727020567e-05,0.0027188968379050493,0.35328100710652804,0.0001,9.605346131138504
0.02,0.02001953125,12,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.0004461755452211946,0.0004461755452211946,-0.001457332718587676,-0.0014573087682947516,-2.3950292924249106e-08,5.736165311573368e-16,-0.00022759715531186012,-0.00022759343846701086,-3.7168448492608253e-09,1.3814935633476727e-17,-0.00044616821262317676,7.332598017867949e-09,1.6434604282445577e-05,0.002741984324529767,0.1627199474591128,0.0001,4.461755452211946
0.02,0.02001953125,13,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0003706330026034266,0.0003706330026034266,0.0012105898834383422,0.0012105220230296254,6.78604087167925e-08,4.605035071210127e-15,0.00018906239474737133,0.0001890517887659371,1.0605981434243239e-08,1.1248684218351226e-16,0.00037061222652774256,2.077607568401257e-08,5.605879730051851e-05,0.002809940604493022,0.13190065370449255,0.0001,3.7063300260342658
0.02,0.02001953125,14,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.000780352158471942,0.000780352158471942,-0.002548845952545169,-0.0025488859973847866,4.004483961745839e-08,1.603589179987965e-15,-0.0003980628999324346,-0.00039806918357498944,6.28364255485063e-09,3.948416375712975e-17,-0.0007803644185604734,1.2260088531413152e-08,1.5710722118813612e-05,0.0027495778631418943,0.2838079870123217,0.0001,7.8035215847194195
0.02,0.02001953125,15,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0005065422155894339,0.0005065422155894339,0.0016545069581489643,0.0016545583494007587,-5.1391251794461607e-08,2.6410607610017534e-15,0.0002583906010724266,0.00025839859154075384,-7.990468327257437e-09,6.384758408890427e-17,0.0005065579494843068,1.5733894872843775e-08,3.1060404616809225e-05,0.0027817394584417343,0.18209549210377418,0.0001,5.065422155894339
0.02,0.02001953125,16,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.0007069320417940617,0.0007069320417940617,-0.0023090355474631183,-0.0023090627510100603,2.7203546941988177e-08,7.400329662249543e-16,-0.0003606108031567895,-0.000360615027602762,4.2244459725043065e-09,1.7845943774607856e-17,-0.0007069403704051153,8.328611053641868e-09,1.1781207301641467e-05,0.0027306557167321444,0.2588872839085214,0.0001,7.069320417940617
0.02,0.02001953125,17,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0008281820919364691,0.0008281820919364691,0.0027050717423991845,0.0027051186189055443,-4.687650635975399e-08,2.197406848496056e-15,0.0004224612716313701,0.0004224686126690358,-7.3410376656658435e-09,5.389083400872462e-17,0.0008281964436013403,1.4351664871271874e-08,1.732881731399969e-05,0.002766754012554884,0.29933347459816523,0.0001,8.28182091936469
0.02,0.02001953125,18,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0004891353892162442,0.0004891353892162442,0.0015976514494324386,0.0015976924914866686,-4.1042054229993574e-08,1.6844502154177334e-15,0.0002495112615210368,0.00024951761588454247,-6.3543635056475395e-09,4.037793556190529e-17,0.0004891479546110161,1.2565394771880088e-08,2.568833142085289e-05,0.002750447252765298,0.17783849107612146,0.0001,4.891353892162442
0.02,0.02001953125,19,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0009148360113613307,0.0009148360113613307,0.0029881074070031355,0.002988154999911785,-4.7592908649675414e-08,2.265084953736349e-15,0.00046666402045738263,0.00046667142305523157,-7.402597848940595e-09,5.479845491313993e-17,0.0009148505823592193,1.4570997888515083e-08,1.5927188733857886e-05,0.0027809543535113335,0.328964770747217,0.0001,9.148360113613307
0.02,0.02001953125,20,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.0008184909238480031,0.0008184909238480031,-0.0026734177073721136,-0.0026734548155218363,3.7108149722724776e-08,1.3770147758441589e-15,-0.0004175177414172916,-0.0004175235517323017,5.810315010102828e-09,3.3759760516626226e-17,-0.000818502284842458,1.1360994454879744e-08,1.3880223262988767e-05,0.0027642089407891035,0.2961031316302548,0.0001,8.184909238480031
0.02,0.02001953125,21,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.00078529492020607,0.00078529492020607,0.002564990379267967,0.002565019531175494,-2.9151907527270177e-08,8.498337124785116e-16,0.0004005842360346052,0.0004005887603852898,-4.5243506845713335e-09,2.0469749116981093e-17,0.0007853038453252753,8.925119205326071e-09,1.136517955241803e-05,0.0027297677006572485,0.2876782958553557,0.0001,7.8529492020606995
0.02,0.02001953125,22,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.001023047138005495,0.001023047138005495,-0.0033415548719366844,-0.003341588657349348,3.3785412663703274e-08,1.1414541088567215e-15,-0.0005218632461009428,-0.0005218685255385935,5.279437650723348e-09,2.7872461907875264e-17,-0.0010230574817140549,1.0343708559817921e-08,1.0110583955153552e-05,0.0028039964381605387,0.36485322309347457,0.0001,10.23047138005495
0.02,0.02001953125,23,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.00032894607284106314,0.00032894607284106314,0.0010744288424963952,0.001074451021850109,-2.2179353713867866e-08,4.919237311648643e-16,0.0001677976106747804,0.0001678010739851743,-3.463310393895039e-09,1.1994518884461409e-17,0.00032895286325008207,6.790409018929411e-09,2.0642498599463752e-05,0.002649892121553421,0.12413564694408323,0.0001,3.2894607284106314
0.02,0.02001953125,24,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.0008962122374214232,0.0008962122374214232,0.0029272770109921836,0.0029272991232573986,-2.2112265215049054e-08,4.889522729406684e-16,0.0004571639077432429,0.0004571674217004329,-3.513957190005336e-09,1.2347895133190196e-17,0.0008962190072906937,6.769869270533378e-09,7.553811306679342e-06,0.0028059014584869146,0.3194026057867002,0.0001,8.962122374214232
0.02,0.02001953125,25,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.0002636646095197648,0.0002636646095197648,-0.0008612015299859244,-0.0008612165693193674,1.5039333442989043e-08,2.261815504094087e-16,-0.00013449709587593113,-0.0001344994525425136,2.3566665824760816e-09,5.553877380959494e-18,-0.00026366921394723223,4.604427467449525e-09,1.7462893746749677e-05,0.0026249720249325037,0.10044473122586685,0.0001,2.636646095197648
0.02,0.02001953125,26,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.00028866968932561576,0.00028866968932561576,0.0009428750356772704,0.000942863873206079,1.1162471191404795e-08,1.2460076309894198e-16,0.00014725235575763603,0.00014725062646903098,1.7292886050532773e-09,2.9904390795671095e-18,0.0002886662718344648,3.417491150964e-09,1.1838900087793265e-05,0.0028006471693515778,0.1030724942736897,0.0001,2.8866968932561576
0.02,0.02001953125,27,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-6.299264350673184e-05,6.299264350673184e-05,-0.00020575139403298924,-0.00020575412781909108,2.7337861018450656e-09,7.47358645064124e-18,-3.213297237211565e-05,-3.213340096408501e-05,4.285919693623806e-10,1.8369107620192378e-19,-6.299348047998369e-05,8.369732518544778e-10,1.3286664675091699e-05,0.0028703275602310896,0.02194615150532168,0.0001,0.6299264350673184
0.02,0.02001953125,28,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,8.010734018171206e-05,8.010734018171206e-05,0.0002616527263679726,0.00026165007147938013,2.6548885924426203e-09,7.048433438281957e-18,4.086329459387648e-05,4.0862847527023405e-05,4.470668530742825e-10,1.9986877111774212e-19,8.010652736364373e-05,8.128180683316007e-10,1.0146714569735516e-05,0.0027800267562270164,0.028815312659232015,0.0001,0.8010734018171206
0.02,0.02001953125,29,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,0.00044176517985761166,0.00044176517985761166,0.0014429272456429657,0.0014428538270294666,7.341861349907317e-08,5.390292808126289e-15,0.000225347398189605,0.0002253359416499734,1.1456539631603474e-08,1.3125230033050108e-16,0.00044174270208744326,2.2477770168392516e-08,5.088430451069008e-05,0.002782548777759075,0.1587627801491362,0.0001,4.417651798576117
0.02,0.02001953125,30,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,4.9891397793544456e-05,4.9891397793544456e-05,0.00016295910244152812,0.0001629808102734387,-2.170783191057595e-08,4.712299662578195e-16,2.544993855885522e-05,2.5453296984778717e-05,-3.358425923496414e-09,1.127902468361274e-17,4.989804384191401e-05,6.64604836955225e-09,0.00013319256343210826,0.0026987299788743258,0.018486991356710235,0.0001,0.49891397793544456
0.02,0.02001953125,31,41,0.019134938247560514,8,0.15307950598048412,0.9801869988441467,-0.0004793536209035665,0.0004793536209035665,-0.0015657014890179963,-0.0015657756011933088,7.411217531252262e-08,5.4926145295540876e-15,-0.0002445215155214405,-0.00024453309015370905,1.1574632268536878e-08,1.3397211215185515e-16,-0.00047937631101393444,2.2690110367960988e-08,4.7332564932065314e-05,0.0026720764581114054,0.1793936769467923,0.0001,4.793536209035665
0.05,0.0498046875,0,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.0005271543632261455,0.0005271543632261455,0.0017218319325297262,0.0017220312729477882,-1.9934041806200092e-07,3.97366022731333e-14,0.00017048671790905365,0.0001705064350971952,-1.971718814155793e-08,3.8876750820959267e-16,0.0005272153930915832,6.102986543769003e-08,0.00011575888382130084,0.0044053690508008,0.1196617938581832,0.0001,5.271543632261455
0.05,0.0498046875,1,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.0008660561288706958,0.0008660561288706958,0.002828778820925605,0.002828706055879593,7.276504601205075e-08,5.294751921135863e-15,0.0002800907613333062,0.00028008356457576156,7.1967575446664316e-09,5.17933191567132e-17,0.0008660338511961035,2.2277674592324943e-08,2.572379192979192e-05,0.004458174109458923,0.19426251815360498,0.0001,8.660561288706958
0.05,0.0498046875,2,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0015803249552845955,0.0015803249552845955,-0.005161778335912806,-0.005162214860320091,4.365244072853172e-07,1.9055355815579751e-13,-0.0005110920702759345,-0.0005111352656967938,4.319542085931723e-08,1.8658443832135377e-15,-0.0015804586011658268,1.3364588123134478e-07,8.456145648659241e-05,0.004340312909334898,0.36410392252727275,0.0001,15.803249552845955
0.05,0.0498046875,3,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0008524642325937748,0.0008524642325937748,-0.0027843839289057224,-0.0027841166593134403,-2.672695922820677e-07,7.143303495862269e-14,-0.0002756950132411701,-0.00027566857170313597,-2.6441538034137953e-08,6.99154933610764e-16,-0.0008523824055994745,8.182699430027158e-08,9.599798607143144e-05,0.0043339417316019535,0.19669489932867157,0.0001,8.524642325937748
0.05,0.0498046875,4,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.00023332302225753665,0.00023332302225753665,-0.000762097515154258,-0.0007618505042046309,-2.470109496271501e-07,6.101440923570649e-14,-7.545887704289723e-05,-7.543443643953651e-05,-2.444060336072014e-08,5.973430926360446e-16,-0.00023324739762925524,7.562462828140525e-08,0.00032422496049284955,0.004367367830127478,0.053424174773647644,0.0001,2.3332302225753665
0.05,0.0498046875,5,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0010771147208288312,0.0010771147208288312,-0.0035181545495912136,-0.0035181345883756876,-1.9961215525984843e-08,3.9845012527481836e-16,-0.0003483491105751437,-0.0003483471809886396,-1.9295865040882577e-09,3.723304076759544e-18,-0.0010771086095228081,6.111306023086696e-09,5.673806679341455e-06,0.004341271240264177,0.2481104407480621,0.0001,10.771147208288312
0.05,0.0498046875,6,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0014457459328696132,0.0014457459328696132,-0.0047222060314655355,-0.004722335375845432,1.2934437989674946e-07,1.6729968610874647e-14,-0.0004675679387662869,-0.00046758080134168267,1.2862575395793715e-08,1.6544584581247784e-16,-0.0014457855328171652,3.959994755199647e-08,2.738991825076196e-05,0.004352596588432789,0.33215711667645575,0.0001,14.457459328696132
0.05,0.0498046875,7,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.00012907390191685408,0.00012907390191685408,-0.00042159105848339203,-0.0004215397057123482,-5.1352771043811866e-08,2.6371070938781626e-15,-4.1743723358084786e-05,-4.173864726908505e-05,-5.076088999735875e-09,2.5766679533239557e-17,-0.00012905817980320985,1.572211364423608e-08,0.00012182190751651257,0.004354856908321381,0.029639068431896377,0.0001,1.2907390191685408
0.05,0.0498046875,8,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.0012344399001449347,0.0012344399001449347,0.004032022092827735,0.004032408818602562,-3.8672577482717907e-07,1.49556824915682e-13,0.0003992295648350839,0.00039926785393618047,-3.828910109657984e-08,1.4660552627841113e-15,0.0012345582997260556,1.1839958112091868e-07,9.59044065777948e-05,0.004443284124135971,0.27782150896888247,0.0001,12.344399001449347
0.05,0.0498046875,9,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0021882704459130764,0.0021882704459130764,-0.007147496432971426,-0.007147330790758133,-1.6564221329284923e-07,2.7437342824553756e-14,-0.0007077074045976488,-0.0007076910114847124,-1.6393112936444014e-08,2.687341517470081e-16,-0.002188219733056716,5.07128563604492e-08,2.317539486293207e-05,0.004490171559154987,0.48734673432497766,0.0001,21.882704459130764
0.05,0.0498046875,10,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0001423596841050312,0.0001423596841050312,-0.0004649860972349245,-0.00046490883687511086,-7.726035981364373e-08,5.969163198533694e-15,-4.60404712522973e-05,-4.603283741744235e-05,-7.633834854951283e-09,5.827543459266909e-17,-0.0001423360301496069,2.365395542430022e-08,0.00016618389173449593,0.00451728655025363,0.03151442409537606,0.0001,1.423596841050312
0.05,0.0498046875,11,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.0009075862471945584,0.0009075862471945584,0.0029644276723438906,0.0029643175657838583,1.1010656003227967e-07,1.2123454562142008e-14,0.0002935219952589421,0.00029351114062592387,1.0854633018212313e-08,1.1782305796006494e-16,0.0009075525370789285,3.371011562990425e-08,3.714398258243482e-05,0.004473252221941948,0.2028918116315277,0.0001,9.075862471945584
0.05,0.0498046875,12,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.00010969877621391788,0.00010969877621391788,-0.00035830653983134496,-0.00035826675593852997,-3.9783892814989306e-08,1.5827581275145577e-15,-3.547762405094145e-05,-3.547366941347718e-05,-3.954637464266347e-09,1.563915747377896e-17,-0.00010968659601660168,1.2180197316201337e-08,0.00011104544911173828,0.004342759493738413,0.02526015460264068,0.0001,1.0969877621391788
0.05,0.0498046875,13,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.001166422967799008,0.001166422967799008,-0.0038098599820008353,-0.0038101659156382084,3.0593363737306534e-07,9.359539047631424e-14,-0.00037723224418894025,-0.00037726250593550503,3.0261746564782394e-08,9.15773305151119e-16,-0.0011665166321391516,9.366434014371552e-08,8.02940460196906e-05,0.004372463095933199,0.2667656518093636,0.0001,11.664229677990079
0.05,0.0498046875,14,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0020113929640501738,0.0020113929640501738,-0.006569765662513319,-0.006569449789822102,-3.1587269121776534e-07,9.977555705715373e-14,-0.000650503550359819,-0.0006504722405225039,-3.13098373151471e-08,9.80305912700978e-16,-0.002011296256779125,9.670727104879595e-08,4.808206186574536e-05,0.004335814155638218,0.46390202436019845,0.0001,20.113929640501738
0.05,0.0498046875,15,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0013070972636342049,0.0013070972636342049,-0.004269341135059728,-0.00426939781755209,5.66824923621187e-08,3.2129049403816443e-15,-0.000422727644899152,-0.00042273325379937887,5.608900226867705e-09,3.145976175495659e-17,-0.001307114617490062,1.735385585710167e-08,1.327646070581382e-05,0.0042632692493498325,0.306595053510529,0.0001,13.070972636342049
0.05,0.0498046875,16,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.0003118761524092406,0.0003118761524092406,0.0010186737617542392,0.0010187807492911816,-1.0698753694234585e-07,1.1446333060989817e-14,0.00010086370393095912,0.0001008743274724111,-1.0623541451973504e-08,1.128596329817993e-16,0.00031190890760784306,3.2755198602454124e-08,0.00010501527145751346,0.004397222306579351,0.07092571870714733,0.0001,3.118761524092406
0.05,0.0498046875,17,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.00022544426610693336,0.00022544426610693336,0.0007363633187308395,0.0007362165488302708,1.4676990056877552e-07,2.1541403712968253e-14,7.291081262187698e-05,7.289630593732e-05,1.4506684556985709e-08,2.1044389683588765e-16,0.0002253993311791896,4.493492774374527e-08,0.000199356970176733,0.004503133241087198,0.05006386754225909,0.0001,2.2544426610693336
0.05,0.0498046875,18,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.003010983346030116,0.003010983346030116,0.009834704282407281,0.009835035540163517,-3.3125775623574216e-07,1.0973170106633837e-13,0.0009737805549060376,0.0009738133521750569,-3.279726901932005e-08,1.0756608551256508e-15,0.0030110847635774697,1.0141754735364453e-07,3.3681399002912936e-05,0.00434686616063118,0.6926791013949486,0.0001,30.10983346030116
0.05,0.0498046875,19,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.00030251569114625454,0.00030251569114625454,0.0009880999066747113,0.0009878178825601935,2.820241145177777e-07,7.95376011695366e-14,9.783644203166469e-05,9.780855907592922e-05,2.7882955735467996e-08,7.774592205460676e-16,0.0003024293469220046,8.63442242499601e-08,0.00028550213505644994,0.0043959724716842175,0.0688165572225143,0.0001,3.0251569114625454
0.05,0.0498046875,20,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.000913187104742974,0.000913187104742974,-0.0029827216219896705,-0.002982840873301029,1.192513113586896e-07,1.422087526076713e-14,-0.00029533336568004945,-0.0002953451476059854,1.1781925935957019e-08,1.3881377876037667e-16,-0.0009132236146066347,3.650986366064788e-08,3.997910596779111e-05,0.004244187846779823,0.21516180190653744,0.0001,9.13187104742974
0.05,0.0498046875,21,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.000510890269652009,0.000510890269652009,-0.0016687089051526651,-0.0016686401795595884,-6.872559307671139e-08,4.72320714374572e-15,-0.0001652267558815161,-0.0001652199716772884,-6.784204227691312e-09,4.6025427003024677e-17,-0.0005108692286923362,2.1040959672833336e-08,4.118658649042446e-05,0.004417515359818935,0.11565104544943774,0.0001,5.10890269652009
0.05,0.0498046875,22,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.001624616445042193,0.001624616445042193,-0.00530644659007886,-0.005306767299771309,3.207096924487396e-07,1.0285470683056514e-13,-0.0005254163578979946,-0.000525448122061789,3.176416379447114e-08,1.0089621015619913e-15,-0.0016247146332047592,9.81881625662824e-08,6.043409750831484e-05,0.004328539595007896,0.3753266914586764,0.0001,16.24616445042193
0.05,0.0498046875,23,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0011166873155161738,0.0011166873155161738,-0.003647409587468027,-0.0036476468667387962,2.372792707694242e-07,5.630145233686973e-14,-0.00036114726280156483,-0.0003611707652453333,2.3502443768485398e-08,5.523648630908181e-16,-0.0011167599607032714,7.264518709759055e-08,6.504995670855066e-05,0.004384307190775871,0.25470097484628096,0.0001,11.166873155161738
0.05,0.0498046875,24,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0006980331963859499,0.0006980331963859499,-0.002279969457423455,-0.0022802965249866247,3.2706756316952176e-07,1.0697319087764911e-13,-0.0002257505522957305,-0.00022578299103770405,3.243874197354042e-08,1.052271980825933e-15,-0.0006981333310679343,1.0013468198448016e-07,0.00014343203157383155,0.004336857236921787,0.16095369486531672,0.0001,6.9803319638594985
0.05,0.0498046875,25,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.00021259770437609404,0.00021259770437609404,0.0006944028954574684,0.0006943167536519468,8.614180552158832e-08,7.420410658519143e-15,6.875611278689283e-05,6.874758400954306e-05,8.528777349764145e-09,7.274004308184992e-17,0.000212571331286027,2.6373090067035752e-08,0.00012406701274100427,0.004354521632194519,0.04882228688549484,0.0001,2.1259770437609404
0.05,0.0498046875,26,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-4.585448186844587e-05,4.585448186844587e-05,-0.0001497734186387164,-0.00014970713527873158,-6.62833599848181e-08,4.3934838108769844e-15,-1.4829774086149147e-05,-1.4823206583969295e-05,-6.567502179851488e-09,4.3132084882354047e-17,-4.583418862044347e-05,2.0293248002401876e-08,0.00044275351245882987,0.004419679753482342,0.010375068879666301,0.0001,0.45854481868445873
0.05,0.0498046875,27,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,-0.0002568959316704422,0.0002568959316704422,-0.0008390931562817871,-0.0008392067975364625,1.136412546754893e-07,1.2914334764219417e-14,-8.308257939220254e-05,-8.309385157190263e-05,1.1272179700094103e-08,1.2706203519121356e-16,-0.0002569307239646917,3.4792294249460804e-08,0.00013541507886866066,0.004317015875130892,0.05950775700185563,0.0001,2.5689593167044222
0.05,0.0498046875,28,102,0.019134938247560514,8,0.15307950598048412,1.546027660369873,0.0016228617168962955,0.0016228617168962955,0.005300715162691967,0.005300621502101421,9.366059054542741e-08,8.772306221318207e-15,0.0005248488621827247,0.0005248395609669387,9.301215785962637e-09,8.651261509704055e-17,0.0016228330418624345,2.8675033861063834e-08,1.766973750309835e-05,0.0041847857646644115,0.3878004294985545,0.0001,16.228617168962955
