task,precision,batch_id,h,n_pairs,n_batches,true_directional_nmse,rho_emp,V_dir,V_h_dep,V_total,V_cross,directional_corr,sign_agreement,dh_std,dh_zero_fraction,source_path,nmse_ci_low,nmse_ci_high,rho_ci_low,rho_ci_high,active_fraction,visible_cosine,visible_norm_ratio,p_clip
sst-2,int4,pooled,0.0015,256,4,0.9816404035672764,0.9816487853991155,11641844509031.992,11428202522096.617,9449644756038.967,-13620402275089.643,0.4605671706875856,0.640625,57.28329889504351,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.7236321302857885,1.3395354660018077,0.7236355829993442,1.339541815450217,0.36849944308840943,0.708641848880994,1.3458369163517703,0.027661482493082683
sst-2,int4,pooled,0.002,256,4,1.189185573506452,1.189197887487081,11641844509031.992,13844456896593.918,11585979394637.496,-13900322010988.412,0.3989875123472545,0.66796875,64.70207670734327,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.8954224616889946,1.60722427049747,0.8954346656974104,1.6072368142418048,0.4551899133186319,0.7944608739035213,1.2180548473582111,0.029521942138671875
sst-2,int4,pooled,0.003,256,4,1.0613439161306693,1.0613471013857514,11641844509031.992,12356037924444.73,8362804942176.0625,-15635077491300.658,0.39210345931284796,0.6484375,56.103000817562,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.8226756455827359,1.357260067122426,0.8226777908325196,1.3572614229143078,0.5832467072297399,0.8871908307019029,1.1027374611392877,0.03380505243937175
sst-2,int4,pooled,0.005,256,4,1.2115975434805761,1.2116033920210896,11641844509031.992,14105298296525.258,10420107317572.28,-15327035487984.97,0.3675815085643398,0.578125,62.55008440179229,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.8753253138382917,1.6890915598092782,0.8753286913510804,1.6890961995410665,0.7247931896760557,0.9508313453089096,1.0307716480963616,0.04486799240112304
sst-2,int4,pooled,0.01,256,4,1.073991087322117,1.0739888430960192,11641844509031.992,12503211115759.012,1910000734700.2053,-22235054890090.8,0.10494971799551284,0.5078125,26.705027977060794,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.9113226732880497,1.2505524518903348,0.9113186820766351,1.2505522022888536,0.854128503453861,0.9810964241524509,0.9835511668085216,0.08579730987548827
sst-2,int4,pooled,0.03,256,4,1.0400998501691092,1.0401011052553473,11641844509031.992,12108695341055.07,757363298283.7417,-22993176551803.32,0.042857934181155466,0.53515625,16.831639118405374,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,0.9486187662208593,1.1450263301101706,0.9486197109955768,1.1450291882977806,0.9503705766146958,0.9682254670427509,0.8471253642469444,0.34033584594726557
sst-2,int4,pooled,0.1,256,4,1.1045908075639732,1.1045899209385566,11641844509031.992,12859464105810.617,475135254834.275,-24026173360008.336,-0.14654083394063555,0.515625,13.076343713931896,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/sst-2_multprecision_probe/raw_probe_metrics.jsonl,1.009274376100562,1.2191070678925324,1.009275130315303,1.2191053866663304,0.9850613820698532,0.8549568760766806,0.47605988859483833,0.745567003885905
rte,fp32,pooled,1e-07,256,4,0.05799723939898641,0.057997351506432586,6522951371219.904,378313903536.0072,6852398552893.42,-48866721862.49051,0.9719821146249056,0.93359375,50.80886624400139,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.04211929718977487,0.07632077152141578,0.04211934798479476,0.0763208559738871,0.9948211305353033,0.9999861621295022,1.000013987495514,
rte,fp32,pooled,3e-07,256,4,0.0071167543020547236,0.007116783600663514,6522951371219.904,46422433346.6234,6577203488583.604,7829684017.075954,0.996461569754224,0.9609375,49.77829458996914,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.005464032842993505,0.008982941421835504,0.005464050537430102,0.008982961383335989,0.9982652544677841,0.9999984568956947,1.0000007944716591,
rte,fp32,pooled,1e-06,256,4,0.0008662782381931677,0.0008662778598433588,6522951371219.904,5650688353.722681,6518621304252.16,-9980755321.467037,0.9995672473835381,0.99609375,49.55936432390299,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.0006901778975846503,0.0010915160042837121,0.000690176962239385,0.001091516047306143,0.9994646646858577,0.9999998612009973,1.0000000533905014,
rte,fp32,pooled,3e-06,256,4,0.0010448758996067372,0.001044880766529356,6522951371219.904,6815706428.793967,6517250702663.351,-12516374985.347519,0.9994775139676718,0.9921875,49.55378065648274,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.0008265839361868164,0.001343318683598976,0.0008265862923765053,0.001343327196983594,0.9998167577799469,0.999999984560516,1.0000001504092328,
rte,fp32,pooled,1e-05,256,4,0.0032923593338842335,0.003292370555411242,6522951371219.904,21475973028.9838,6484838160149.975,-59589184098.913025,0.99836451672404,0.984375,49.43596556502808,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.0025232966811558804,0.004227814987842801,0.002523305757543052,0.004227829346920193,0.9999508458450395,0.9999999986141969,0.9999999367288629,
rte,fp32,pooled,3e-05,256,4,0.010433086707276022,0.010433109948725766,6522951371219.904,68054668846.12876,6508414740278.578,-82591299787.4541,0.9947955733984722,0.96484375,49.52771641808283,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.008230550293590046,0.013287616792072092,0.008230576997310585,0.013287642602968443,0.9999813866874481,0.9999999998462368,0.9999999673734306,
rte,fp32,pooled,0.0001,256,4,0.039399969496303255,0.03939999819480844,6522951371219.904,257004272250.88745,6205903395077.582,-574052248393.2086,0.9803781389387918,0.953125,48.37656561637023,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.030412131237025106,0.0494316670681014,0.030412151756766346,0.04943172104108607,0.9999953049988596,0.9999999999862299,0.9999999772603074,
rte,fp32,pooled,0.0003,256,4,0.13329460282388073,0.13329456217051946,6522951371219.904,869473947086.3467,5266903049341.039,-2125522268965.2112,0.9318469710674442,0.91015625,44.56735794996026,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.10085349168964287,0.17918963852359795,0.1008536570029157,0.1791895926501502,0.9999995398055994,0.9999999999984861,1.0000000476820956,
rte,fp32,pooled,0.001,256,4,0.47237069287589667,0.4723723017999562,6522951371219.904,3081261553752.3267,3025754609350.7188,-6578458315621.512,0.7277065515320763,0.80078125,33.71298887364893,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.40436400086048335,0.5458878253739959,0.40436472101600857,0.54588956499067,0.999999695183672,0.9999999999998708,1.0000000478453037,
rte,fp32,pooled,0.0015,256,4,0.6021561325520347,0.6021576070538566,6522951371219.904,3927844788622.45,2109526979417.793,-8341269180424.561,0.6346437299358345,0.7109375,28.049646212943077,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.519487994613116,0.6968246226567566,0.5194892555672233,0.6968255504419655,0.9999998468847149,0.9999999999999447,1.0000000084368665,
rte,fp32,pooled,0.002,256,4,0.7585845696677781,0.7585858617733621,6522951371219.904,4948218687242.585,1669222694823.3696,-9801947363639.12,0.4912317862300915,0.65625,24.94605180757548,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.6544435030788983,0.8761019677106049,0.6544463912262158,0.8761028592296123,0.9999998472618461,0.9999999999999701,1.0000000474602815,
rte,fp32,pooled,0.003,256,4,1.0773924956781267,1.077394393306363,6522951371219.904,7027791235162.378,1316436039875.9321,-12234306566506.348,0.13643868151565533,0.546875,22.208457089560017,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9601344961758963,1.2098699675996234,0.9601366085286729,1.2098734048629387,0.9999999990571719,0.9999999999999873,1.0000000086314598,
rte,fp32,pooled,0.005,256,4,1.7909538741733668,1.7909483418528866,6522951371219.904,11682268942273.3,6274106901378.848,-11931113412114.357,0.09183880702951888,0.48046875,48.26287712261625,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.3289495927702126,2.455294699071813,1.3289489024794066,2.455289781405036,0.9999999996228688,0.9999999999999956,0.9999999776177637,
rte,fp32,pooled,0.01,256,4,1.4183836940957761,1.4183847406197472,6522951371219.904,9252054688742.969,3111974296704.6035,-12663031763258.27,0.04140995384095744,0.4375,34.23644176745334,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.2092508081951756,1.6531315090882301,1.2092502312939308,1.6531306589798027,0.9999999997171516,0.9999999999999991,0.9999999776515349,
rte,fp32,pooled,0.03,256,4,1.068403610258977,1.0684062731177564,6522951371219.904,6969162164253.416,1019759549243.5627,-12472353986229.758,0.11044046051988533,0.53125,19.60372966566095,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9585096369873339,1.1933094626451812,0.9585112586415333,1.1933121607326973,0.9999999998114344,0.9999999999999994,0.9999999776106412,
rte,fp32,pooled,0.1,256,4,1.0297832550484158,1.0297849793189073,6522951371219.904,6717237342909.927,475314455024.81934,-12764874259105.012,0.08185916117220411,0.4921875,13.365155560128308,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9693264138959862,1.0987269202414192,0.9693281374119727,1.0987289268060094,0.9999999999057172,0.9999999999999999,1.00000001712347,
rte,fp16,pooled,1e-07,256,4,6108.263878998132,6108.266858300795,6522951371219.904,3.984392767913027e+16,3.985918298891486e+16,8732358413366.5,0.02282835536986929,0.515625,3873.121063410128,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,4755.637999402038,7840.999706436508,4755.645125170701,7840.989275637243,0.012633136208845196,0.15506772196368723,0.2074073615725595,
rte,fp16,pooled,3e-07,256,4,686.3690911783111,686.3697668017056,6522951371219.904,4477156611523071.5,4466349502868080.0,-17330060026210.875,-0.012765877812704761,0.4765625,1297.8171372393624,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,538.4998215964251,892.1456484523601,538.5002270489315,892.1492778845783,0.03925882089413056,0.2680159429684752,0.3561408885513569,
rte,fp16,pooled,1e-06,256,4,62.221628980753586,62.22191658889314,6522951371219.904,405870536133451.0,402231280070636.56,-10162207434034.367,0.02779078431276202,0.51171875,389.45165377451184,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,47.48305680634695,81.06473766562432,47.483430197617054,81.06514795746362,0.12486241167210882,0.4715105898805837,0.6185341399185004,
rte,fp16,pooled,3e-06,256,4,6.201054477632904,6.201079794389475,6522951371219.904,40449341947856.87,47297638185330.53,325344866253.75757,0.38138044359222883,0.6015625,133.53910922148881,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,4.897760991772702,7.859374542280728,4.897775612389187,7.859397916626826,0.31855997676827574,0.720514581261418,0.900615768321779,
rte,fp16,pooled,1e-05,256,4,0.6925693511711289,0.6925710460253396,6522951371219.904,4517607254338.192,10771013984030.398,-269544641527.69855,0.7618520632698697,0.78125,63.684126360334304,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.5569316398037303,0.8752521450625582,0.556931667119193,0.8752542731535542,0.64803804240711,0.9322494539209929,1.0365195640739249,
rte,fp16,pooled,3e-05,256,4,0.1182460406666924,0.1182459379089752,6522951371219.904,771312502824.5334,7500251313299.857,205987439255.42,0.9480403500486857,0.8984375,53.18293503375987,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.09101318785757492,0.15514130824442307,0.09101302488010422,0.1551410425177365,0.8642657967053194,0.9905101533752532,1.0093288089364458,
rte,fp16,pooled,0.0001,256,4,0.04244906530009759,0.042449165995460746,6522951371219.904,276893845537.232,6290351525307.213,-509493691449.9236,0.9789641755994853,0.9375,48.70606170280824,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.033822169054937096,0.05162257224789669,0.033822229743638396,0.05162271412625384,0.9580916971453579,0.999112311247152,1.0008702082742582,
rte,fp16,pooled,0.0003,256,4,0.13333341696249218,0.13333340111656178,6522951371219.904,869727291642.6902,5288560139063.895,-2104118523798.7002,0.9317485749126174,0.91015625,44.6587752887854,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.10052836307898713,0.18181270780213432,0.10052840521841529,0.18181282482728356,0.9859740639498173,0.9998988575490371,1.0001000204874977,
rte,fp16,pooled,0.001,256,4,0.4726652521105949,0.4726668886800148,6522951371219.904,3083183129645.5483,3026303853478.8955,-6579830647386.557,0.7274870885557126,0.80078125,33.71581827537669,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.4038381514817885,0.5467967154551081,0.40383957933239384,0.5467984829142432,0.995744463523234,0.999991296246778,1.0000137499355168,
rte,fp16,pooled,0.0015,256,4,0.6032112461308723,0.6032127472971373,6522951371219.904,3934727417119.187,2113439434075.018,-8344239354264.072,0.6336663610520663,0.7109375,28.074319837027314,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.5205045955779024,0.6978196493813794,0.5205058864749581,0.6978206192571003,0.9971702877658506,0.99999624467551,1.0000083519905092,
rte,fp16,pooled,0.002,256,4,0.758762655615106,0.7587639439145355,6522951371219.904,4949380308389.542,1669092580724.621,-9803239098884.824,0.49106197570959687,0.6484375,24.94408510459571,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.6545814438125329,0.8761648725302544,0.6545823814804591,0.876166181927113,0.9978695545069154,0.9999979487590652,0.9999995874411858,
rte,fp16,pooled,0.003,256,4,1.0778668238480258,1.0778687181009585,6522951371219.904,7030885232731.6875,1315960978990.0952,-12237875624961.496,0.1358522513427911,0.54296875,22.2044395511938,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9604670420533928,1.2108740720495743,0.9604694379811235,1.2108775145364155,0.9985793852598236,0.9999991312954396,0.9999998786190964,
rte,fp16,pooled,0.005,256,4,1.7924164833734093,1.792410925679711,6522951371219.904,11691809305452.008,6281947119825.994,-11932813556845.918,0.09164965994587489,0.484375,48.29307774018723,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.3292236764621024,2.4565381162366133,1.329222994535391,2.4565331477524186,0.9991385200068209,0.9999997077703788,1.0000016850981628,
rte,fp16,pooled,0.01,256,4,1.4182251469379168,1.418226190846684,6522951371219.904,9251020476283.36,3110535804976.1797,-12663436042527.086,0.04137454815469854,0.4375,34.228515421097555,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.2090250152750162,1.652677791297095,1.209024436133856,1.6526769364056668,0.9995596640285005,0.9999999290706427,0.999999887292267,
rte,fp16,pooled,0.03,256,4,1.0683477335839202,1.0683504005377358,6522951371219.904,6968797710130.958,1019452638009.2576,-12472296443341.605,0.1104716000063519,0.53125,19.60083833195569,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9584210341214995,1.1933317847333618,0.9584226565389578,1.1933344892220332,0.999861509776178,0.9999999837183982,0.9999999375147836,
rte,fp16,pooled,0.1,256,4,1.0292020094871779,1.0292037200292867,6522951371219.904,6713445816829.662,474029025274.707,-12762368162774.86,0.08271337762393995,0.484375,13.346380876095761,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9695959665902087,1.0978046229301002,0.969597396390167,1.0978064470635367,0.9999627426386998,0.9999999886258023,1.0000005213439804,
rte,int8,pooled,1e-07,256,4,7665.452231960789,7665.480001322678,6522951371219.904,5.000155328568651e+16,4.999135685478048e+16,-16719382277253.562,-0.006002922551368759,0.48046875,4325.441925630844,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,6041.736266111501,9661.951087804002,6041.773154244411,9661.989738953947,0.0009743500766549621,0.02396805124773871,55.94630699684281,0.007890065511067709
rte,int8,pooled,3e-07,256,4,1239.089056132923,1239.0946324606782,6522951371219.904,8082554031880604.0,8112861158365997.0,23784175114172.652,0.07907693641039432,0.5234375,1748.197099506465,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,972.4108176618738,1599.8615647229149,972.4180997195936,1599.8663613964927,0.0024085727719424547,0.04062329581812984,27.180053920419237,0.007890701293945312
rte,int8,pooled,1e-06,256,4,237.95500895115723,237.9555666353864,6522951371219.904,1552172589673703.0,1555632842552484.5,-3062698492438.2812,0.04975829999052373,0.51953125,765.9364655079356,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,194.7511115912538,296.13034186770756,194.7513743139624,296.1307619228488,0.0073068315778803085,0.07263456928605881,13.659416051995088,0.00789181391398112
rte,int8,pooled,3e-06,256,4,57.58356964790892,57.58368444998695,6522951371219.904,375615573442936.6,378644017907715.94,-3494506906440.591,0.0965637942225768,0.52734375,377.85483836869685,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,45.252832493389946,72.22744089337226,45.252918852959176,72.2276561349779,0.020936899232505586,0.12607337591975012,7.709397735594917,0.007893721262613933
rte,int8,pooled,1e-05,256,4,16.989273085563557,16.98925521122445,6522951371219.904,110820085576061.44,113946496131999.36,-3396540815281.9897,0.17903125868290065,0.58984375,206.99497704658384,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,13.507391038826077,21.413269440732304,13.50741742462445,21.413248544765352,0.06316646615539635,0.2359014076031123,4.189117125802317,0.007898171742757162
rte,int8,pooled,3e-05,256,4,3.9376704541682237,3.9376770172197353,6522951371219.904,25685275698894.574,32875527196650.29,667300126535.8098,0.4685560890192536,0.65625,111.34753608084773,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,3.178594990563404,4.994499893863843,3.1786034341121665,4.994502125269751,0.15352304727976576,0.41022987773703806,2.4236044272052526,0.007922808329264324
rte,int8,pooled,0.0001,256,4,0.7110506506487878,0.7110533675563164,6522951371219.904,4638166538912.005,10901085719665.941,-260032190465.96838,0.7585323134824161,0.8203125,64.11820300450132,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.5417017722556786,0.9225339485459878,0.5417029137052871,0.922537195575275,0.3964575904817808,0.7271851956053864,1.368366361561264,0.007995923360188803
rte,int8,pooled,0.0003,256,4,0.21492197512964442,0.21492222928757418,6522951371219.904,1401927250237.0208,5675036864467.49,-2249841756989.4346,0.8880062662876025,0.875,46.260563749762674,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.167599111433469,0.27970825978342306,0.16759919470560855,0.27970865061332356,0.7232093781574677,0.9499374311222397,1.048906247517389,0.00817426045735677
rte,int8,pooled,0.001,256,4,0.4751155543399163,0.47511722909174586,6522951371219.904,3099166580994.205,3027253509859.414,-6594864442354.695,0.7258609557441796,0.796875,33.69758387325989,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.40759776185159974,0.5511368794192039,0.4075990536720027,0.5511390227172671,0.9117131356833451,0.9942677077265196,1.0016477973719264,0.008925437927246094
rte,int8,pooled,0.0015,256,4,0.6173690769827596,0.6173705979749715,6522951371219.904,4027078388611.693,2135429337282.0308,-8414600422549.566,0.6210602914955926,0.70703125,28.205759906377093,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.5369054137345243,0.7140282657969185,0.5369060304608068,0.7140285016682448,0.9408454347565243,0.9968419525870928,0.9987790910537337,0.009514808654785158
rte,int8,pooled,0.002,256,4,0.763691662536236,0.7636928947258901,6522951371219.904,4981531614843.143,1668711541215.5952,-9835771444847.45,0.4860460093863516,0.640625,24.95617006490108,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.660504741244016,0.8845541810924367,0.6605069421898104,0.8845558467715048,0.955583789189956,0.997721266826071,0.99757904579921,0.01015011469523112
rte,int8,pooled,0.003,256,4,1.0723311383717897,1.0723330210479114,6522951371219.904,6994776150048.855,1328449638770.192,-12189277882498.566,0.14378562152432858,0.5625,22.33315739341716,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9568353124894793,1.2085593917057544,0.9568378003942358,1.208558456982211,0.9703855060094035,0.998274900487874,0.9962212183941832,0.011788686116536459
rte,int8,pooled,0.005,256,4,1.7760346212162004,1.776027534332563,6522951371219.904,11584941240398.898,6301960327670.214,-11805932283948.592,0.10117869650408813,0.4921875,48.41151838996366,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.341511323050491,2.3693602224094783,1.3415120667117395,2.3693434442727823,0.9822027626548735,0.9983266362952575,0.9939409697915808,0.01657009124755859
rte,int8,pooled,0.01,256,4,1.434954402813533,1.4349548125045688,6522951371219.904,9360140461865.277,3222607450143.149,-12660484382942.031,0.04171231679487768,0.4609375,34.859839086310714,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.2084327490378026,1.6842034576053024,1.2084354211132045,1.684202958631736,0.9910905031062969,0.9969643474084663,0.9843135010092439,0.03811438878377279
rte,int8,pooled,0.03,256,4,1.0933122441174516,1.0933136494560012,6522951371219.904,7131631768892.461,971902761278.1437,-12682680378834.22,0.06881077877089442,0.44921875,19.000970395237406,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,0.9946046817065128,1.1951648764998961,0.994607487105259,1.1951671708851221,0.9970579161076383,0.9782193909114469,0.8876789191284792,0.2209920883178711
rte,int8,pooled,0.1,256,4,1.0891723288294028,1.0891724010644788,6522951371219.904,7104618607018.418,661408891366.6655,-12966161086871.656,0.021380247867364616,0.51171875,15.757888779420217,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,1.0095681314100282,1.1666152785069517,1.0095686912260577,1.1666139820190857,0.9991062021571303,0.8737316094097584,0.5232073968681739,0.6645503044128418
rte,int4,pooled,1e-07,256,4,21843.819652798957,21843.889753808056,6522951371219.904,1.4248663062237869e+17,1.4256306681934698e+17,69913245597049.03,0.04453493625279481,0.515625,7324.707203042395,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,16456.956597544697,29128.849300600006,16456.9440931952,29128.8841602325,0.00043414728262534193,0.007406946086418216,284.37927397793,0.023653666178385418
rte,int4,pooled,3e-07,256,4,3514.0321171979976,3514.0492076120318,6522951371219.904,2.292197209732712e+16,2.2846011499023584e+16,-82483549674752.9,-0.08949083960025174,0.4765625,2934.9214251605094,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,2614.089279298648,4620.473131261408,2614.0902248015054,4620.501219060216,0.0011272316570338837,0.009521395994735473,109.14982321477127,0.023654301961263023
rte,int4,pooled,1e-06,256,4,718.3084270301051,718.3089949425528,6522951371219.904,4685494643520116.0,4640083560855910.0,-51934034035425.766,-0.11383260172412639,0.4765625,1320.6475447330233,0.0,/scratch/jy03364/MeZO_/experiments/large_model_extension/opt27b_radius_plateau_20260921/probes/rte_multprecision_probe/raw_probe_metrics.jsonl,551.6342449127759,955.6576198733214,551.6367789496687,955.6574517779108,0.003515606607326716,0.01668757877473653,49.19686092732035,0.023655891418457028
