d,effective_dim,active_p,Delta,qbits,function_family,group_size,scale_sigma,n_dirs,h,A_true,A_interval_uniform,A_interval_grad,p_active,jump_mean,jump_median,jump_zero_frac,jump_one_frac,jump_ge2_frac,V_norm,V_align,p_clip,p_clip_base,disp_rms,relative_disp,locality_proxy,M_loc_true,V_dir_theory,V_dir_empirical,rho_theory,rho_empirical,synthetic_source
10000,1000,0.1,0.0001,4,nl,128,0.0,64,0.0001,0.2850085632547632,0.0042067295789718,0.0042064631646146,0.08045625,0.1593453125,,0.91954375,0.03475625,0.0457,1.0195788145065308,0.979547742754221,1.25e-05,0.0,4.286173863396615e-05,0.2107406117002349,0.0084439854254014,0.3446159315749338,19.271951497648843,0.1840214040130376,0.0267903476677183,2.805664284687436,main
10000,1000,0.1,0.0001,4,nl,128,0.0,64,0.0003,0.3363858459793143,0.0011130937218666,0.0016224273488933,0.0933015625,0.4690953125,,0.9066984375,0.013003125,0.0802984375,0.9664097316563128,0.9948547519743444,0.01058125,0.0,9.618480783489278e-05,0.4728788261489472,0.023808472091332,0.2553246095458767,19.271951497648843,0.2314800145104527,0.0398941619378802,3.3214027376495534,main
10000,1000,0.1,0.0001,4,nl,128,0.0,64,0.001,0.9416626164657677,0.0258161216735839,0.0251163031980568,0.0979328125,1.0445640625,,0.9020671875,0.0038640625,0.09406875,0.5772408992052078,0.9311961084604264,0.0607203125,0.0,0.0001894709452209,0.931629865469472,0.0322298177052289,0.2661071890329645,19.271951497648843,0.176629458554089,0.0850113702586044,9.275547905678414,main
10000,1000,0.1,0.0001,4,nl,128,0.0,64,0.003,0.9902261792062216,0.0663465915679931,0.0662058204188711,0.0992921875,1.33874375,,0.9007078125,0.001371875,0.0979203125,0.230628240853548,0.8520535975694656,0.086325,0.0,0.000228854625197,1.1253093174959112,0.0076206447556614,0.0629389601012967,19.271951497648843,0.1992172161117196,0.1005758799709996,9.729548070521552,main
10000,1000,0.1,0.0001,4,nl,128,0.0,64,0.01,0.9981133915829936,0.0889085571289062,0.0863987198937341,0.0997984375,1.4515875,,0.9002015625,0.0004359375,0.0993625,0.0732688102871179,0.8162995427846909,0.095878125,0.0,0.0002425199381903,1.1925181504426878,0.0008648542352602,0.0045499669709736,19.271951497648843,0.1834423532709479,0.0932327349646743,9.794775929299597,main
10000,1000,0.1,0.0001,4,nl,128,0.0,64,0.03,0.998931003110602,0.0950875553131103,0.0924020956392639,0.09994375,1.4838921875,,0.90005625,0.0001546875,0.0997890625,0.024962518364191,0.8030493333935738,0.098621875,0.0,0.000246314211527,1.2111783559199505,0.0001022491792355,0.0006659855227192,19.271951497648843,0.1233044760301709,0.0634873844050146,9.922801120915102,main
10000,1000,0.1,0.0001,4,nl,128,0.0,64,0.1,1.0003838549234028,0.0978715339660644,0.0969752363833665,0.09996875,1.4950125,,0.90003125,4.21875e-05,0.0999265625,0.0075247766799293,0.8000876680016518,0.0995859375,0.0,0.0002475971349104,1.21748783749982,9.395585493621184e-06,5.634840199296555e-05,19.271951497648843,0.2092088293284177,0.1080416194802399,9.952605045564326,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,1e-08,1.0,0.0996830245971679,0.0982424120686888,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.288085355935389e-05,0.1413413167457679,7053322.6875,0.0,99943176.91210938,827550.404296875,0.0823350961579584,9.94360106485837,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,3e-08,1.7828279568796754,0.6249347671508789,0.1659717789464405,2.1875e-05,2.1875e-05,,0.999978125,2.1875e-05,0.0,1.0796649381518364,0.0132311127381399,0.0,0.0,7.288085355935389e-05,0.1413413167457679,783702.5,2.090404807311243e-06,99943176.91210938,1011211.3515625,0.1778969941581187,17.5824675344128,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,1e-07,16.552251512687082,4.557568676757812,1.324972481613203,0.000146875,0.000146875,,0.999853125,0.000146875,0.0,5.396043539047241,0.0509790452197194,0.0,0.0,7.288085480727381e-05,0.1413413206967393,70533.24169921875,5.610221073818004e-07,99943176.91210938,1043037.458984375,1.691925240836566,162.11918585517003,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,3e-07,18.609372560608016,4.58530732421875,1.6819152381894231,0.00056875,0.00056875,,0.99943125,0.00056875,0.0,6.39161604642868,0.0906870504841208,0.0,0.0,7.288089832846788e-05,0.1413414025382882,7837.045135498047,6.403627583416519e-08,99943176.91210938,952174.58203125,1.70807157388471,179.28445340678297,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,1e-06,18.65902323824263,2.996791162109375,1.7629814703828477,0.002203125,0.002203125,,0.997796875,0.002203125,0.0,5.327736914157867,0.1532735042273998,0.0,0.0,7.288147954450391e-05,0.1413425325160876,705.356616973877,1.2864141779101392e-08,99943176.91210938,917777.67578125,1.6882163920211362,183.8415925622348,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,3e-06,14.556062005368462,1.7548891845703125,1.261870382534893,0.00721875,0.007296875,,0.99278125,0.0071421875,7.65625e-05,4.2504580318927765,0.2341257892549038,0.0,0.0,7.288733309559198e-05,0.1413538864788315,78.39813375473022,2.066184925463369e-09,99943176.91210938,845018.841796875,1.2156885395700503,143.78350963383542,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,1e-05,9.847528668449572,0.6962940246582031,0.8224372671662061,0.022084375,0.0247296875,,0.977915625,0.02006875,0.002015625,2.8110754042863846,0.3704637978225946,0.0,0.0,7.295196745976512e-05,0.1414792310441697,7.080893754959106,1.4874058268003946e-10,99943176.91210938,975396.0576171876,0.951440097481686,97.4885486170445,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,3e-05,2.4161570600200277,0.1639635513305664,0.2157609529604644,0.0466515625,0.0752171875,,0.9533484375,0.0321328125,0.01451875,1.628672994673252,0.6215513236820698,0.0001578125,0.0,7.350594153728827e-05,0.1425535554614868,0.8109383508563042,1.9067220434337844e-11,99943176.91210938,854878.15234375,0.2042269260364006,23.87601992531081,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,0.0001,0.3230834933852259,0.0271100936889648,0.0366625039222984,0.0741296875,0.2366203125,,0.9258703125,0.0295984375,0.04453125,1.1169301643967628,0.8848824128508568,0.0042640625,0.0,7.926691194094193e-05,0.1537249285808876,0.0987039203755557,1.3879758126200128e-12,99943176.91210938,1027479.166015625,0.0328982713549978,3.200023769713236,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,0.0003,0.1403323939518072,0.0108971960544586,0.0112992295028817,0.089721875,0.5452484375,,0.910278125,0.0174796875,0.0722421875,0.9004739597439766,0.94499833881855,0.0221453125,0.0,0.0001111024606876,0.2154495278810519,0.0423508698586374,3.402689233421746e-13,99943176.91210938,675096.37890625,0.0093545073644047,1.3848677220888577,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,0.001,0.3685631638922356,0.0315107847213745,0.0307617776310475,0.0966859375,0.96943125,,0.9033140625,0.006396875,0.0902890625,0.6453728452324867,0.8533055707812309,0.054715625,0.0,0.0002182873657085,0.4232107139071951,0.0568940464872866,2.8579590932342986e-14,99943176.91210938,963922.677734375,0.0352627519326343,3.6561765131354944,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,0.003,0.5434226512942039,0.0595894813537597,0.0560528283857974,0.098921875,1.2598671875,,0.901078125,0.0022046875,0.0967171875,0.3875171784311533,0.7116283103823662,0.0793453125,0.0,0.000381297922547,0.7391817663910493,0.0588977471925318,3.034302895863666e-15,99943176.91210938,1079524.6708984375,0.0586434033301407,5.429248808991647,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,0.01,0.7918129460417344,0.0832111602783203,0.0802798447886273,0.099653125,1.4200078125,,0.900346875,0.0006296875,0.0990234375,0.162916200235486,0.5921627730131149,0.093159375,0.0,0.0005362147336397,1.039624815220973,0.0207130510825663,6.283687273870719e-16,99943176.91210938,924236.390625,0.0718524641877417,7.769834225019347,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,0.03,0.9343438863662944,0.0946595848083496,0.0924629301568,0.0998828125,1.4733734375,,0.9001171875,0.0002359375,0.099646875,0.0599204204045236,0.5517929755151272,0.0977421875,0.0,0.0005964280480121,1.1565952990900648,0.0035171211056876,1.035869934739248e-16,99943176.91210938,822899.6640625,0.0757597852706835,9.201211220273718,main
10000,1000,0.1,0.0001,4,lin,128,1.0,64,0.1,0.9852008250853052,0.0975309856414795,0.0954241899226025,0.0999640625,1.4919015625,,0.9000359375,8.125e-05,0.0998828125,0.0187017641728743,0.5310160331428051,0.099325,0.0,0.0006164154545164,1.1954116778466664,0.0003610167332226,8.218710193726295e-18,99943176.91210938,795942.55859375,0.0781074526007422,9.807626026709954,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,1e-08,1.0,0.1004453010559082,0.1028980391939806,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.064548313021989e-05,0.145483548633406,1644761.3359375,0.0,55.74262209236622,0.5971808712929487,0.1049496746916794,9.796311865095294,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,3e-08,339.7763648871239,83.39431875,24.973558399035376,8.4375e-05,8.4375e-05,,0.999915625,8.4375e-05,0.0,20.93215394020081,0.035986159928143,0.0,0.0,5.064548425259873e-05,0.1454835519775373,182751.2744140625,55.53285511475391,55.74262209236622,0.5551812890917063,33.60719839890595,3374.3092513046568,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,1e-07,1176.3941659842178,67.15380078125,67.64032753412023,0.0003796875,0.0003796875,,0.9996203125,0.0003796875,0.0,24.02303826808929,0.0660990541800856,0.0,0.0,5.064550120051608e-05,0.1454835979593415,16447.635986328125,88.25809452935027,55.74262209236622,0.4668252281844616,97.24310222134493,11611.595027319036,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,3e-07,169.38166773507936,17.380588671875,13.00241180873959,0.00073125,0.00073125,,0.99926875,0.00073125,0.0,12.938994228839874,0.072693096473813,0.0,0.0,5.064554688129817e-05,0.145483729216492,1827.52165222168,20.079749148779843,55.74262209236622,0.614790172316134,18.83294556961713,1707.5708348074395,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,1e-06,23.603660561534888,5.15857783203125,4.061343387827668,0.0023765625,0.0023796875,,0.9976234375,0.0023734375,3.125e-06,7.149618089199066,0.1419133255258202,0.0,0.0,5.064653860428747e-05,0.145486579252325,164.48983573913574,7.894427221182348,55.74262209236622,0.6717686355113983,2.797585769175425,232.14058837893063,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,3e-06,16.783278826249674,1.8670867431640623,2.593751785797832,0.008,0.008378125,,0.992,0.0076890625,0.0003109375,4.447250217199326,0.2494070883840322,0.0,0.0,5.065534787953747e-05,0.1455118859653394,18.289366245269772,2.9530579181604435,55.74262209236622,0.669790256768465,2.027245625151423,168.71548313710693,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,1e-05,5.4638816778106944,0.4281491546630859,0.687260932842305,0.023734375,0.02848125,,0.976265625,0.021159375,0.002575,2.301692858338356,0.439384400844574,1.40625e-05,0.0,5.074425537072492e-05,0.1457672789387472,1.6576300635933876,1.7153802814956278,55.74262209236622,0.353584554977715,0.3418654736497704,53.89510835756948,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,3e-05,1.450785810283739,0.0942845615386962,0.1880890848381378,0.048490625,0.0834078125,,0.951509375,0.0334953125,0.0149953125,1.386332429945469,0.7129244655370712,0.0006203125,0.0,5.149951918173547e-05,0.1479367322342895,0.1953946780413389,0.5312086859340248,55.74262209236622,0.5623288843780756,0.1440845035497051,14.282830304227137,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,0.0001,0.4292733725178129,0.0130323583602905,0.0382422643232473,0.076525,0.2480296875,,0.923475,0.0312421875,0.0452828125,1.0301633030176165,0.9371848776936532,0.0050640625,0.0,5.932866348232778e-05,0.1704235667909684,0.0309786652214825,0.2911658620954231,55.74262209236622,0.7240001000463963,0.0548474348160122,4.222844487851222,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,0.0003,0.300621554383191,0.0098900674819946,0.0052958295674494,0.0912765625,0.560253125,,0.9087234375,0.01621875,0.0750578125,0.8867538645863533,0.9514370411634444,0.0225453125,0.0,9.788632392157417e-05,0.2811517728336477,0.0255280809942632,0.255106636797244,55.74262209236622,0.4712433144450187,0.0251055211196522,2.969692159670884,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,0.001,0.5124246214618187,0.0324787895202636,0.0061372087707058,0.097325,0.9968078125,,0.902675,0.0052359375,0.0920890625,0.6318183727562428,0.851117629557848,0.05585,0.0,0.0002086114538457,0.5991096391077794,0.0474383111577481,0.2818197754250998,55.74262209236622,0.7100309059023857,0.0642121445272402,5.041123247407547,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,0.003,0.8657209433966777,0.0619776123046875,0.0305526521473644,0.09904375,1.2921109375,,0.90095625,0.0017828125,0.0972609375,0.3367866240441799,0.7296190932393074,0.0818578125,0.0,0.0003307169697435,0.9498696604791856,0.0332692523952573,0.2086760012359062,55.74262209236622,0.5026122150011361,0.0774734449603966,8.59225628770555,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,0.01,0.964615404007198,0.0863452888488769,0.0703508528803352,0.0997234375,1.4372171875,,0.9002765625,0.0005484375,0.099175,0.1223397189751267,0.6483385674655437,0.094571875,0.0,0.000404029909293,1.1605204990428293,0.006665967288427,0.0481812922140507,55.74262209236622,0.5151325911283493,0.0868300150443105,9.395896897704771,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,0.03,0.9945776094122728,0.0943069194793701,0.0886645219643734,0.0999328125,1.478934375,,0.9000671875,0.000190625,0.0997421875,0.0431075359228998,0.6205128319561481,0.098175,0.0,0.0004246059228817,1.219685443794036,0.0009030932778841,0.0064121562237662,55.74262209236622,0.7177496626973152,0.1295576593275887,10.061841918433434,main
10000,1000,0.1,0.0001,4,nl,128,1.0,64,0.1,0.9987585015622488,0.0979180492401123,0.1000606453288541,0.0999828125,1.4938375,,0.9000171875,6.09375e-05,0.099921875,0.0131527704070322,0.6111756153404713,0.0994578125,0.0,0.0004321742471787,1.2414460668147786,8.721855647308985e-05,0.000506034215759,55.74262209236622,0.4942456563003361,0.0874280014633958,9.86041249678374,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,1e-08,1.0,0.0998276931762695,0.1078635284042524,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002893172906724,0.0078929888917869,1751610704.0,0.0,101063347.51171876,1104957.654296875,0.1087207154115423,9.943982378538513,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,3e-08,1.0,0.1003665786743164,0.1080192664924565,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002893172906724,0.0078929888917869,194623402.0,0.0,101063347.51171876,1015489.265625,0.0986182278522507,9.814666259704586,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,1e-07,1.0,0.0983286384582519,0.1055477639828053,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002893172906724,0.0078929888917869,17516106.625,0.0,101063347.51171876,1454866.8984375,0.14500874548071,10.073134011430628,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,3e-07,1.0,0.1004214809417724,0.1084549018905082,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002893172906724,0.0078929888917869,1946234.0,0.0,101063347.51171876,1021299.9921875,0.0999284206672659,9.888476237586248,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,1e-06,105.55701187354089,14.064391381835938,8.49539004568291,5.625e-05,5.625e-05,,0.99994375,5.625e-05,0.0,7.959064573049545,0.027918683248572,0.0,0.0,0.0002893174145297,0.0078929921312826,175161.361328125,1.4968747603359076e-06,101063347.51171876,806614.19921875,8.242894636454507,1032.7793955937589,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,3e-06,61.83691011079891,10.7847150390625,7.872069150196582,0.000390625,0.000390625,,0.999609375,0.000390625,0.0,10.15671408176422,0.0778180812485516,0.0,0.0,0.0002893187492941,0.0078930285597296,19462.731323242188,6.244010549267879e-07,101063347.51171876,1319793.4794921875,7.886712594703746,603.9259839276331,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,1e-05,43.76114698648557,3.657182958984375,3.803362910486157,0.0015,0.0015,,0.9985,0.0015,0.0,6.092153072357178,0.1565602673217654,0.0,0.0,0.0002893349011516,0.0078934690676281,1752.0371322631836,9.34157171531065e-08,101063347.51171876,1082916.25,4.607524097972679,429.99798837816985,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,3e-05,19.03047763171725,1.2504280151367186,1.3905345162454972,0.004896875,0.004896875,,0.995103125,0.004896875,0.0,3.6830184161663055,0.2838391009718179,0.0,0.0,0.0002894842796062,0.0078975444485236,195.07311248779297,2.3485980859620148e-08,101063347.51171876,1099625.7890625,2.073896679224829,190.60569775704448,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,0.0001,2.14560106011172,0.3036086502075195,0.3303253041669904,0.0162125,0.0162125,,0.9837875,0.0162125,0.0,2.0120905339717865,0.5004901401698589,0.0,0.0,0.0002910418610119,0.0079400362151738,17.937522411346436,2.635549580166075e-09,101063347.51171876,1279101.529296875,0.2676714520344267,21.149042790052835,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,0.0003,0.4942201057299534,0.0469117210388183,0.0504518464541602,0.045309375,0.047765625,,0.954690625,0.042878125,0.00243125,1.2069305628538132,0.8242659717798233,0.0,0.0,0.0003044681988722,0.0083062880433673,2.3871603310108185,4.1155990253431306e-10,101063347.51171876,1043636.732421875,0.0499221990026718,4.834349337865879,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,0.001,0.0370273085793275,0.0042314560890197,0.0046010305523431,0.0803671875,0.159703125,,0.9196328125,0.0343390625,0.046028125,1.0211421325802803,0.9794671311974524,0.0,0.0,0.0004285646952351,0.0116908041408103,0.8439524248242378,3.216078801613424e-11,101063347.51171876,1098067.1748046875,0.0039544103835258,0.3639540093394602,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,0.003,0.0060905896110239,0.0004735566139221,0.0005149058613533,0.0933125,0.48115625,,0.9066875,0.01284375,0.08046875,1.0025033578276634,0.997665099799633,0.0,0.0,0.0009971571603326,0.0271976789783019,2.751330241560936,5.323608406063104e-12,101063347.51171876,1159085.078125,0.0006871455333848,0.059913831298683,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,0.01,0.0006047000813866,4.275228828191757e-05,4.6356845748441246e-05,0.0980671875,1.6001453125,,0.9019328125,0.0037765625,0.094290625,1.000236839056015,0.9997863955795764,0.0,0.0,0.0031787728891034,0.0866971396416466,25.583115220069885,5.486381219915357e-13,101063347.51171876,835631.73828125,4.966622715699356e-05,0.0060067550630464,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,0.03,0.0002074706484315,2.9285741038620476e-05,2.6524490660920607e-05,0.099290625,4.7617484375,,0.900709375,0.0012984375,0.0979921875,0.997734859585762,0.999857161194086,0.0005375,0.0,0.0094323356057963,0.2572606494902827,220.3305549621582,7.963482698798969e-14,101063347.51171876,1137664.84765625,2.363511251717753e-05,0.0020996021760916,main
10000,1000,0.1,0.001,8,lin,128,0.0,64,0.1,0.0819847104155366,0.0084753547191619,0.0090805567969565,0.09981875,13.554196875,,0.90018125,0.0003453125,0.0994734375,0.7908836975693703,0.9741271436214448,0.0349109375,0.0,0.025392462913311,0.6926777050658213,1040.1246185302734,1.8787042933946752e-14,101063347.51171876,891308.580078125,0.007192129853435,0.8154983974948395,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,1e-08,1.0,0.1004153610229492,0.0883351201311298,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002865011867706,0.0078087932902325,1684401832.0,0.0,607085.0096817017,3778.852310180664,0.059661520244364,9.584818781510716,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,3e-08,1.0,0.100741226196289,0.0894805655555554,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002865011867706,0.0078087932902325,187155754.0,0.0,607085.0096817017,5652.414123535156,0.0886017313825913,9.51607256273983,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,1e-07,1.0,0.0998846351623535,0.0890649610724789,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002865011867706,0.0078087932902325,16844018.625,0.0,607085.0096817017,4563.57942199707,0.0745225977808245,9.913611183626388,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,3e-07,3.334819017807769,4.427493363952637,0.5355588146480458,1.5625e-06,1.5625e-06,,0.9999984375,1.5625e-06,0.0,0.8065231442451477,0.0012344379210844,0.0,0.0,0.0002865011880404,0.0078087933536921,1871557.546875,0.2381572904044882,607085.0096817017,6557.864044189453,0.3536484106972901,32.73850256507092,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,1e-06,153.75730057116468,36.5848587890625,11.870120320914426,0.000146875,0.000146875,,0.999853125,0.000146875,0.0,17.27906894683838,0.054586304584518,0.0,0.0,0.0002865014800932,0.0078088015399867,168440.8740234375,2.32478755164021,607085.0096817017,5284.166160583496,13.153483549738118,1511.1717621042988,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,3e-06,40.17309537696711,17.07536787109375,5.730011661068859,0.0006203125,0.0006203125,,0.9993796875,0.0006203125,0.0,12.988590240478516,0.0958096119575202,0.0,0.0,0.0002865033098606,0.0078088515144595,18716.129272460938,1.4087059429734343,607085.0096817017,7746.991638183594,5.046238298744675,395.4432597229279,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,1e-05,15.904217355050177,4.473267456054687,3.006679474822058,0.0018390625,0.0018390625,,0.9981609375,0.0018390625,0.0,6.754905968904495,0.1646390315145254,0.0,0.0,0.0002865197385152,0.0078092992222759,1684.8381652832031,7.519491746376964,607085.0096817017,5484.639190673828,1.4215394283836416,157.3476846226558,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,3e-05,8.08260419620295,1.2539241333007811,1.227927439822261,0.0048765625,0.0048765625,,0.9951234375,0.0048765625,0.0,3.693678200244904,0.2718536164611578,0.0,0.0,0.0002866533795747,0.00781294164742,187.5537519454956,4.906220577375105,607085.0096817017,4073.875915527344,0.541695231198269,80.72289424013152,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,0.0001,1.527025429271139,0.3036932998657226,0.2841200755455773,0.0162421875,0.0162421875,,0.9837578125,0.0162421875,0.0,2.0036535263061523,0.5019252523779869,0.0,0.0,0.0002882476574726,0.0078563938327643,17.25852084159851,0.8871156468294865,607085.0096817017,6119.864437103272,0.1511169032931638,14.990659947072782,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,0.0003,0.4277910600965461,0.0462499479293823,0.0424593490409091,0.0457515625,0.048059375,,0.9542484375,0.0434546875,0.002296875,1.2094293236732483,0.8268914297223091,0.0,0.0,0.0003017369274622,0.0082240106870352,2.3026603907346725,0.2514592344350681,607085.0096817017,6121.2763671875,0.0422206373827471,4.187282931982597,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,0.001,0.2455733888806647,0.0041581815958023,0.0038469959690423,0.0808109375,0.1604984375,,0.9191890625,0.03478125,0.0460296875,1.020395576953888,0.9800063967704772,0.0,0.0,0.0004276293202414,0.0116547285437711,0.8363595008850098,0.2556430250831938,607085.0096817017,6072.599746704102,0.0243446799583249,2.433766571923187,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,0.003,0.2250917707633184,0.0004625176697969,0.0004236025436479,0.09328125,0.478665625,,0.90671875,0.013040625,0.080240625,1.002180203795433,0.997693296521902,0.0,0.0,0.0009916303216046,0.0270187759349935,2.693040683865547,0.2261936336650152,607085.0096817017,5442.364028930664,0.020165858620996,2.249461890290465,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,0.01,0.1956121648300441,4.142934828996658e-05,3.796573760763168e-05,0.09805,1.602359375,,0.90195,0.0039640625,0.0940859375,1.0002743601799011,0.9997946694493294,0.0,0.0,0.003190042744908,0.0869213443676847,25.9503812789917,0.1954350526004893,607085.0096817017,4708.322158813477,0.0149585255229383,1.9287330615043357,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,0.03,0.1882652086874672,3.124619703739881e-05,4.886987739970547e-05,0.0993265625,4.78774375,,0.9006734375,0.001384375,0.0979421875,0.9975253231823444,0.9998502880334854,0.00055625,0.0,0.009488516066132,0.2585628945991985,225.53337860107425,0.1833848681564288,607085.0096817017,5318.094131469727,0.0158227159391643,1.8062361104660891,main
10000,1000,0.1,0.001,8,nl,128,0.0,64,0.1,0.7296302230284912,0.0086134419441223,0.0081034905650489,0.0998046875,13.5419,,0.9001953125,0.0004375,0.0993671875,0.7899758592247963,0.973470874130726,0.0347125,0.0,0.0253690139352658,0.6913713268865317,1036.4563217163086,0.323234352864253,607085.0096817017,5329.687515258789,0.0626463748305438,7.1358170552476645,main
10000,1000,0.1,0.001,8,lin,128,1.0,64,1e-08,1.0,0.1002307601928711,0.1062605051603768,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000674071820738,0.0078396635724737,51613668608.0,0.0,100482664.44921876,1062226.25,0.1050256100744072,9.935033271566349,main
10000,1000,0.1,0.001,8,lin,128,1.0,64,3e-08,1.0,0.1004452972412109,0.1045562831477812,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000674071820738,0.0078396635724737,5734851904.0,0.0,100482664.44921876,1008289.359375,0.0983765946057705,9.8038745063777,main
10000,1000,0.1,0.001,8,lin,128,1.0,64,1e-07,2.3153393774962505,524.5220134033203,0.2502100910579258,1.875e-05,1.875e-05,,0.99998125,1.875e-05,0.0,31.24108099937439,0.0104795753140933,0.0,0.0,0.000674071820738,0.0078396635724737,516136620.0,0.0009960777073817,100482664.44921876,1214998.40625,0.2754611930570926,22.78116126601899,main
10000,1000,0.1,0.001,8,lin,128,1.0,64,3e-07,2.536300179462482,194.265490234375,0.2531122881666879,6.40625e-05,6.40625e-05,,0.9999359375,6.40625e-05,0.0,35.05449217557907,0.0256663731706794,0.0,0.0,0.000674071820738,0.0078396635724737,57348517.25,0.000428978399375,100482664.44921876,1029776.71875,0.2595032637634584,25.321585642247463,main
10000,1000,0.1,0.001,8,lin,128,1.0,64,1e-06,55.497990955746594,62.43940859375,5.1291929762423605,0.0002578125,0.0002578125,,0.9997421875,0.0002578125,0.0,23.322518587112427,0.0556436525657773,0.0,0.0,0.0006740719394724,0.0078396650888934,5161370.25,6.450261768609361e-05,100482664.44921876,1009815.25,5.446203104019027,541.9298223347662,main
10000,1000,0.1,0.001,8,lin,128,1.0,64,3e-06,83.31860044968879,27.9363484375,7.556622869104183,0.0009109375,0.0009109375,,0.9990890625,0.0009109375,0.0,16.241447687149048,0.0860302583314478,0.0,0.0,0.0006740727662951,0.0078396746206746,573488.31640625,1.288194616425744e-05,100482664.44921876,1029051.734375,8.423723541516193,822.5419167572221,main
10000,1000,0.1,0.001,8,lin,128,1.0,64,1e-05,37.27887583749024,7.550970068359375,4.783710138101216,0.00300625,0.00300625,,0.99699375,0.00300625,0.0,8.6846524477005,0.149226289242506,0.0,0.0,0.0006740814899689,0.007839776058323,51616.62451171875,1.413968195393671e-06,100482664.44921876,1236351.283203125,4.472625653757052,363.5061886368425,main
10000,1000,0.1,0.001,8,lin,128,1.0,64,3e-05,16.20773762988356,2.1381248046875,1.827906641132398,0.00811875,0.00815625,,0.99188125,0.00808125,3.75e-05,4.733177900314331,0.2409101007506251,0.0,0.0,0.0006741451687197,0.0078405166127299,5737.347961425781,1.6408515081365346e-07,100482664.44921876,1252748.53515625,1.967645216142816,157.82435856860053,main
