precision,h,direction_seed,batch_index,direction_index,d_star,d_h,e_h,norm_u2,vector_error_h,z_dir_norm2,loss_plus,loss_minus,loss_base
fp32,1e-08,730019,0,19,-2.760662078332837,11.920928955078123,14.681591033410962,407982152.9940634,87940192124.77203,3109336300.103172,1.7509219646453855,1.7509217262268066,1.7509217262268066
fp32,3e-08,730019,0,19,-2.760662078332837,-7.947285970052084,-5.186623891719247,407982152.9940634,10975155393.3049,3109336300.103172,1.750921607017517,1.7509220838546753,1.7509217262268066
fp32,1e-07,730019,0,19,-2.760662078332837,-2.9802322387695312,-0.2195701604366942,407982152.9940634,19669250.161520697,3109336300.103172,1.7509214878082275,1.7509220838546753,1.7509217262268066
fp32,3e-07,730019,0,19,-2.760662078332837,-3.178914388020833,-0.4182523096879964,407982152.9940634,71370355.71432579,3109336300.103172,1.7509207725524902,1.750922679901123,1.7509217262268066
fp32,1e-06,730019,0,19,-2.760662078332837,-2.80141830444336,-0.0407562261105223,407982152.9940634,677686.9013174266,3109336300.103172,1.750919222831726,1.750924825668335,1.7509217262268066
fp32,3e-06,730019,0,19,-2.760662078332837,-2.7418136596679688,0.0188484186648683,407982152.9940634,144940.91717695314,3109336300.103172,1.7509136199951172,1.7509300708770752,1.7509217262268066
fp32,1e-05,730019,0,19,-2.760662078332837,-2.765655517578125,-0.0049934392452875,407982152.9940634,10172.804677503653,3109336300.103172,1.7508935928344729,1.7509489059448242,1.7509217262268066
fp32,3e-05,730019,0,19,-2.760662078332837,-2.765655517578125,-0.0049934392452879,407982152.9940634,10172.80467750546,3109336300.103172,1.7508333921432495,1.7509993314743042,1.7509217262268066
fp32,0.0001,730019,0,19,-2.760662078332837,-2.7608871459960938,-0.0002250676632566,407982152.9940634,20.666520793711065,3109336300.103172,1.7505923509597778,1.751144528388977,1.7509217262268066
fp32,0.0003,730019,0,19,-2.760662078332837,-2.666711807250977,0.09395027108186,407982152.9940634,3601117.0726965563,3109336300.103172,1.7499593496322632,1.7515593767166138,1.7509217262268066
fp32,0.001,730019,0,19,-2.760662078332837,-1.9800066947937007,0.7806553835391359,407982152.9940634,248633637.3894167,3109336300.103172,1.7482173442840576,1.752177357673645,1.7509217262268066
fp32,0.0015,730019,0,19,-2.760662078332837,-1.9379854202270508,0.8226766581057863,407982152.9940634,276121049.7891758,3109336300.103172,1.7456084489822388,1.75142240524292,1.7509217262268066
fp32,0.002,730019,0,19,-2.760662078332837,-1.4193058013916016,1.3413562769412355,407982152.9940634,734056446.9819956,3109336300.103172,1.7431169748306274,1.7487941980361938,1.7509217262268066
fp32,0.003,730019,0,19,-2.760662078332837,-0.0889499982198079,2.671712080113029,407982152.9940634,2912195146.381604,3109336300.103172,1.7358421087265017,1.7363758087158203,1.7509217262268066
fp32,0.005,730019,0,19,-2.760662078332837,5.325281620025635,8.085943698358472,407982152.9940634,26674887199.546677,3109336300.103172,1.7014018297195437,1.648149013519287,1.7509217262268066
fp32,0.01,730019,0,19,-2.760662078332837,0.4872262477874756,3.2478883261203126,407982152.9940634,4303713396.097109,3109336300.103172,1.66592538356781,1.6561808586120603,1.7509217262268066
fp32,1e-09,730020,0,20,-0.6253285444648835,119.20928955078124,119.83461809524611,407955717.8465082,5858381056576.266,159525531.775265,1.7509219646453855,1.7509217262268066,1.7509217262268066
fp32,3e-09,730020,0,20,-0.6253285444648835,-19.868214925130207,-19.242886380665325,407955717.8465082,151061382733.7532,159525531.775265,1.750921607017517,1.7509217262268066,1.7509217262268066
fp32,1e-08,730020,0,20,-0.6253285444648835,5.960464477539063,6.585793022003946,407955717.8465082,17694128614.08148,159525531.775265,1.7509217262268066,1.750921607017517,1.7509217262268066
fp32,3e-08,730020,0,20,-0.6253285444648835,3.973642985026042,4.5989715294909255,407955717.8465082,8628483373.23964,159525531.775265,1.7509219646453855,1.7509217262268066,1.7509217262268066
fp32,1e-07,730020,0,20,-0.6253285444648835,-1.1920928955078125,-0.566764351042929,407955717.8465082,131044282.08778603,159525531.775265,1.750921607017517,1.7509218454360962,1.7509217262268066
fp32,3e-07,730020,0,20,-0.6253285444648835,-0.7947285970052084,-0.1694000525403248,407955717.8465082,11706851.40526482,159525531.775265,1.750921607017517,1.7509220838546753,1.7509217262268066
fp32,1e-06,730020,0,20,-0.6253285444648835,-0.7152557373046875,-0.089927192839804,407955717.8465082,3299097.09956769,159525531.775265,1.7509208917617798,1.7509223222732544,1.7509217262268066
fp32,3e-06,730020,0,20,-0.6253285444648835,-0.5563100179036459,0.0690185265612376,407955717.8465082,1943320.3189805544,159525531.775265,1.7509201765060425,1.75092351436615,1.7509217262268066
fp32,1e-05,730020,0,20,-0.6253285444648835,-0.6318092346191406,-0.0064806901542571,407955717.8465082,17133.872887761612,159525531.775265,1.7509154081344604,1.7509280443191528,1.7509217262268066
fp32,3e-05,730020,0,20,-0.6253285444648835,-0.6218751271565756,0.0034534173083079,407955717.8465082,4865.317057974052,159525531.775265,1.7509002685546875,1.750937581062317,1.7509217262268066
fp32,0.0001,730020,0,20,-0.6253285444648835,-0.5835294723510742,0.0417990721138092,407955717.8465082,712764.9031518936,159525531.775265,1.7508339881896973,1.7509506940841677,1.7509217262268066
fp32,0.0003,730020,0,20,-0.6253285444648835,-0.3280242284138998,0.2973043160509837,407955717.8465082,36059147.29457196,159525531.775265,1.750760793685913,1.7509576082229614,1.7509217262268066
fp32,0.001,730020,0,20,-0.6253285444648835,0.4442930221557617,1.0696215666206452,407955717.8465082,466738177.8961552,159525531.775265,1.7516803741455078,1.7507917881011963,1.7509217262268066
fp32,0.0015,730020,0,20,-0.6253285444648835,0.8204380671183268,1.4457666115832102,407955717.8465082,852725806.451858,159525531.775265,1.7538657188415527,1.7514044046401978,1.7509217262268066
fp32,0.002,730020,0,20,-0.6253285444648835,1.275777816772461,1.9011063612373444,407955717.8465082,1474435757.070606,159525531.775265,1.7578980922698977,1.7527949810028076,1.7509217262268066
fp32,0.003,730020,0,20,-0.6253285444648835,2.700905005137125,3.326233549602009,407955717.8465082,4513552557.409449,159525531.775265,1.7721434831619265,1.7559380531311035,1.7509217262268066
fp32,0.005,730020,0,20,-0.6253285444648835,4.475462436676025,5.100790981140909,407955717.8465082,10614219866.272903,159525531.775265,1.7918915748596191,1.7471369504928589,1.7509217262268066
fp32,0.01,730020,0,20,-0.6253285444648835,7.787024974822998,8.412353519287882,407955717.8465082,28870084481.47028,159525531.775265,1.7729185819625854,1.6171780824661257,1.7509217262268066
fp32,1e-09,730021,0,21,5.02496016111904,59.60464477539062,54.57968461427158,407905892.4376053,1215127983850.5322,10299715604.457563,1.7509217262268066,1.750921607017517,1.7509217262268066
fp32,3e-09,730021,0,21,5.02496016111904,-19.868214925130207,-24.893175086249247,407905892.4376053,252767112028.06223,10299715604.457563,1.750921607017517,1.7509217262268066,1.7509217262268066
fp32,1e-08,730021,0,21,5.02496016111904,-11.920928955078123,-16.945889116197165,407905892.4376053,117135544214.08427,10299715604.457563,1.750921607017517,1.7509218454360962,1.7509217262268066
fp32,3e-08,730021,0,21,5.02496016111904,5.960464477539063,0.9355043164200234,407905892.4376053,356986317.0666734,10299715604.457563,1.7509219646453855,1.750921607017517,1.7509217262268066
fp32,1e-07,730021,0,21,5.02496016111904,5.364418029785156,0.3394578686661162,407905892.4376053,47003666.82734766,10299715604.457563,1.7509225606918335,1.7509214878082275,1.7509217262268066
fp32,3e-07,730021,0,21,5.02496016111904,4.967053731282553,-0.0579064298364873,407905892.4376053,1367771.5262871925,10299715604.457563,1.7509233951568604,1.7509204149246216,1.7509217262268066
fp32,1e-06,730021,0,21,5.02496016111904,5.304813385009766,0.2798532238907256,407905892.4376053,31946303.084405623,10299715604.457563,1.7509270906448364,1.7509164810180664,1.7509217262268066
fp32,3e-06,730021,0,21,5.02496016111904,5.046526590983073,0.0215664298640332,407905892.4376053,189721.4755559805,10299715604.457563,1.7509369850158691,1.7509067058563232,1.7509217262268066
fp32,1e-05,730021,0,21,5.02496016111904,5.030632019042969,0.0056718579239287,407905892.4376053,13122.32126449097,10299715604.457563,1.7509716749191284,1.7508710622787476,1.7509217262268066
fp32,3e-05,730021,0,21,5.02496016111904,5.016724268595378,-0.008235892523662,407905892.4376053,27668.22636085429,10299715604.457563,1.7510677576065063,1.7507667541503906,1.7509217262268066
fp32,0.0001,730021,0,21,5.02496016111904,4.987716674804688,-0.0372434863143524,407905892.4376053,565796.9928607224,10299715604.457563,1.7513751983642578,1.7503776550292969,1.7509217262268066
fp32,0.0003,730021,0,21,5.02496016111904,5.123217900594076,0.0982577394750361,407905892.4376053,3938161.4443250014,10299715604.457563,1.7522668838500977,1.7491929531097412,1.7509217262268066
fp32,0.001,730021,0,21,5.02496016111904,5.30928373336792,0.2843235722488799,407905892.4376053,32975068.99909276,10299715604.457563,1.755900263786316,1.74528169631958,1.7509217262268066
fp32,0.0015,730021,0,21,5.02496016111904,5.258361498514812,0.2334013373957715,407905892.4376053,22221156.572726127,10299715604.457563,1.7584452629089355,1.7426701784133911,1.7509217262268066
fp32,0.002,730021,0,21,5.02496016111904,5.167514085769653,0.1425539246506133,407905892.4376053,8289309.126526446,10299715604.457563,1.7608659267425537,1.740195870399475,1.7509217262268066
fp32,0.003,730021,0,21,5.02496016111904,6.408572196960449,1.3836120358414092,407905892.4376053,780887806.5673664,10299715604.457563,1.7669438123703003,1.7284923791885376,1.7509217262268066
fp32,0.005,730021,0,21,5.02496016111904,10.64753532409668,5.62257516297764,407905892.4376053,12895272341.594536,10299715604.457563,1.764750599861145,1.6582752466201782,1.7509217262268066
fp32,0.01,730021,0,21,5.02496016111904,-1.878952980041504,-6.903913141160544,407905892.4376053,19442433253.139336,10299715604.457563,1.8183839321136477,1.855962991714477,1.7509217262268066
fp32,1e-09,730022,0,22,-11.008396597383342,119.20928955078124,130.21768614816455,407926672.6579188,6917068094832.929,49434510468.68673,1.7509218454360962,1.750921607017517,1.7509217262268066
fp32,3e-09,730022,0,22,-11.008396597383342,19.868214925130207,30.87661152251355,407926672.6579188,388903069026.1004,49434510468.68673,1.7509217262268066,1.750921607017517,1.7509217262268066
fp32,1e-08,730022,0,22,-11.008396597383342,-35.762786865234375,-24.754390267851036,407926672.6579188,249969240196.72855,49434510468.68673,1.7509214878082275,1.7509222030639648,1.7509217262268066
fp32,3e-08,730022,0,22,-11.008396597383342,-13.907750447591146,-2.899353850207804,407926672.6579188,3429134713.30472,49434510468.68673,1.750921607017517,1.750922441482544,1.7509217262268066
fp32,1e-07,730022,0,22,-11.008396597383342,-11.32488250732422,-0.3164859099408765,407926672.6579188,40859294.415120445,49434510468.68673,1.7509210109710691,1.7509232759475708,1.7509217262268066
fp32,3e-07,730022,0,22,-11.008396597383342,-10.728836059570312,0.2795605378130297,407926672.6579188,31881139.64333469,49434510468.68673,1.7509186267852783,1.750925064086914,1.7509217262268066
fp32,1e-06,730022,0,22,-11.008396597383342,-10.907649993896484,0.1007466034868578,407926672.6579188,4140406.0069838087,49434510468.68673,1.7509111166000366,1.7509329319000244,1.7509217262268066
fp32,3e-06,730022,0,22,-11.008396597383342,-11.006991068522137,0.0014055288612073,407926672.6579188,805.8637839135288,49434510468.68673,1.7508888244628906,1.7509548664093018,1.7509217262268066
fp32,1e-05,730022,0,22,-11.008396597383342,-11.008977890014648,-0.0005812926313044,407926672.6579188,137.83888087796686,49434510468.68673,1.7508118152618408,1.7510319948196411,1.7509217262268066
fp32,3e-05,730022,0,22,-11.008396597383342,-11.008977890014648,-0.0005812926313062,407926672.6579188,137.8388808788093,49434510468.68673,1.7505911588668823,1.7512516975402832,1.7509217262268066
fp32,0.0001,730022,0,22,-11.008396597383342,-11.005401611328123,0.0029949860552171,407926672.6579188,3659.078378179062,49434510468.68673,1.749817132949829,1.7520182132720947,1.7509217262268066
fp32,0.0003,730022,0,22,-11.008396597383342,-10.99983851114909,0.0085580862342524,407926672.6579188,29876.892160975392,49434510468.68673,1.747572422027588,1.7541723251342771,1.7509217262268066
fp32,0.001,730022,0,22,-11.008396597383342,-11.060237884521484,-0.0518412871381421,407926672.6579188,1096310.7046439508,49434510468.68673,1.739047884941101,1.761168360710144,1.7509217262268066
fp32,0.0015,730022,0,22,-11.008396597383342,-11.170506477355955,-0.1621098799726148,407926672.6579188,10720155.165186362,49434510468.68673,1.732629418373108,1.7661409378051758,1.7509217262268066
fp32,0.002,730022,0,22,-11.008396597383342,-11.26927137374878,-0.2608747763654371,407926672.6579188,27761714.42918581,49434510468.68673,1.7262190580368042,1.771296143531799,1.7509217262268066
fp32,0.003,730022,0,22,-11.008396597383342,-11.24886671702067,-0.2404701196373277,407926672.6579188,23588718.184894025,49434510468.68673,1.7125149965286257,1.7800081968307495,1.7509217262268066
fp32,0.005,730022,0,22,-11.008396597383342,-10.246789455413818,0.7616071419695238,407926672.6579188,236616005.79888037,49434510468.68673,1.6856664419174194,1.7881343364715576,1.7509217262268066
fp32,0.01,730022,0,22,-11.008396597383342,-17.860382795333862,-6.85198619795052,407926672.6579188,19152040963.81508,49434510468.68673,1.6202259063720703,1.977433562278748,1.7509217262268066
fp32,1e-09,730023,0,23,-2.554060953292455,0.0,2.554060953292455,407980423.83316016,2661349060.291332,2661349293.991813,1.7509218454360962,1.7509218454360962,1.7509217262268066
fp32,3e-09,730023,0,23,-2.554060953292455,-59.60464477539063,-57.05058382209817,407980423.83316016,1327882082789.2285,2661349293.991813,1.750921607017517,1.7509219646453855,1.7509217262268066
fp32,1e-08,730023,0,23,-2.554060953292455,-23.84185791015625,-21.287796956863797,407980423.83316016,184884610767.49155,2661349293.991813,1.7509214878082275,1.7509219646453855,1.7509217262268066
fp32,3e-08,730023,0,23,-2.554060953292455,-1.986821492513021,0.567239460779434,407980423.83316016,131272028.35375704,2661349293.991813,1.7509218454360962,1.7509219646453855,1.7509217262268066
fp32,1e-07,730023,0,23,-2.554060953292455,-1.7881393432617188,0.7659216100307362,407980423.83316016,239335968.3040252,2661349293.991813,1.750921607017517,1.7509219646453855,1.7509217262268066
fp32,3e-07,730023,0,23,-2.554060953292455,-1.7881393432617188,0.7659216100307362,407980423.83316016,239335968.3040252,2661349293.991813,1.7509212493896484,1.7509223222732544,1.7509217262268066
fp32,1e-06,730023,0,23,-2.554060953292455,-2.682209014892578,-0.1281480616001231,407980423.83316016,6699824.20392536,2661349293.991813,1.750918984413147,1.7509243488311768,1.7509217262268066
fp32,3e-06,730023,0,23,-2.554060953292455,-2.5232632954915366,0.0307976578009183,407980423.83316016,386967.6883065874,2661349293.991813,1.750914216041565,1.750929355621338,1.7509217262268066
fp32,1e-05,730023,0,23,-2.554060953292455,-2.568960189819336,-0.0148992365268809,407980423.83316016,90566.45196682477,2661349293.991813,1.7508963346481323,1.7509477138519287,1.7509217262268066
fp32,3e-05,730023,0,23,-2.554060953292455,-2.553065617879232,0.000995335413223,407980423.83316016,404.18318064156216,2661349293.991813,1.7508463859558103,1.7509995698928833,1.7509217262268066
fp32,0.0001,730023,0,23,-2.554060953292455,-2.5588274002075195,-0.0047664469150645,407980423.83316016,9268.913855952957,2661349293.991813,1.7506603002548218,1.7511720657348633,1.7509217262268066
fp32,0.0003,730023,0,23,-2.554060953292455,-2.279480298360189,0.274580654932266,407980423.83316016,30759494.77770033,2661349293.991813,1.7500721216201782,1.7514398097991943,1.7509217262268066
fp32,0.001,730023,0,23,-2.554060953292455,-1.7120838165283203,0.8419771367641347,407980423.83316016,289227725.4802382,2661349293.991813,1.749014139175415,1.7524383068084717,1.7509217262268066
fp32,0.0015,730023,0,23,-2.554060953292455,-1.1261701583862305,1.4278907949062245,407980423.83316016,831819912.5477664,2661349293.991813,1.7488664388656616,1.7522449493408203,1.7509217262268066
fp32,0.002,730023,0,23,-2.554060953292455,-0.4172921180725097,2.136768835219945,407980423.83316016,1862749290.016528,2661349293.991813,1.749966382980347,1.7516355514526367,1.7509217262268066
fp32,0.003,730023,0,23,-2.554060953292455,0.7706483205159506,3.3247092738084056,407980423.83316016,4509689847.267829,2661349293.991813,1.7547531127929688,1.750129222869873,1.7509217262268066
fp32,0.005,730023,0,23,-2.554060953292455,0.7244348526000977,3.2784958058925526,407980423.83316016,4385191762.586528,2661349293.991813,1.7641645669937134,1.7569202184677124,1.7509217262268066
fp32,0.01,730023,0,23,-2.554060953292455,-1.8169224262237549,0.7371385270687001,407980423.83316016,221685631.7357393,2661349293.991813,1.6565929651260376,1.6929314136505127,1.7509217262268066
fp32,1e-09,730024,0,24,13.278214284843276,59.60464477539062,46.32643049054734,407923873.7233119,875460992586.6388,71921455630.53003,1.7509218454360962,1.7509217262268066,1.7509217262268066
fp32,3e-09,730024,0,24,13.278214284843276,19.868214925130207,6.590000640286931,407923873.7233119,17715362222.905655,71921455630.53003,1.7509218454360962,1.7509217262268066,1.7509217262268066
fp32,1e-08,730024,0,24,13.278214284843276,-5.960464477539063,-19.23867876238234,407923873.7233119,150983541920.85245,71921455630.53003,1.7509219646453855,1.7509220838546753,1.7509217262268066
fp32,3e-08,730024,0,24,13.278214284843276,15.894571940104168,2.616357655260892,407923873.7233119,2792372461.8526773,71921455630.53003,1.7509223222732544,1.750921368598938,1.7509217262268066
fp32,1e-07,730024,0,24,13.278214284843276,13.113021850585938,-0.1651924342573387,407923873.7233119,11131647.082060976,71921455630.53003,1.7509232759475708,1.750920653343201,1.7509217262268066
fp32,3e-07,730024,0,24,13.278214284843276,12.715657552083334,-0.5625567327599423,407923873.7233119,129095699.96131591,71921455630.53003,1.7509257793426514,1.75091814994812,1.7509217262268066
fp32,1e-06,730024,0,24,13.278214284843276,13.3514404296875,0.0732261448442237,407923873.7233119,2187315.6675147023,71921455630.53003,1.7509350776672363,1.750908374786377,1.7509217262268066
fp32,3e-06,730024,0,24,13.278214284843276,13.23223114013672,-0.0459831447065575,407923873.7233119,862534.4704434447,71921455630.53003,1.7509615421295166,1.7508821487426758,1.7509217262268066
fp32,1e-05,730024,0,24,13.278214284843276,13.256072998046871,-0.022141286796403,407923873.7233119,199979.2051626253,71921455630.53003,1.7510532140731812,1.7507880926132202,1.7509217262268066
fp32,3e-05,730024,0,24,13.278214284843276,13.281901677449545,0.0036873926062668,407923873.7233119,5546.48552831384,71921455630.53003,1.7513102293014526,1.7505133152008057,1.7509217262268066
fp32,0.0001,730024,0,24,13.278214284843276,13.294219970703123,0.0160056858598487,407923873.7233119,104502.74559613792,71921455630.53003,1.7521703243255615,1.749511480331421,1.7509217262268066
fp32,0.0003,730024,0,24,13.278214284843276,13.206799825032553,-0.0714144598107235,407923873.7233119,2080421.9826638417,71921455630.53003,1.7547557353973389,1.7468316555023191,1.7509217262268066
fp32,0.001,730024,0,24,13.278214284843276,12.513041496276855,-0.7651727885664208,407923873.7233119,238835102.5881197,71921455630.53003,1.7630102634429932,1.7379841804504397,1.7509217262268066
fp32,0.0015,730024,0,24,13.278214284843276,11.69443130493164,-1.5837829799116356,407923873.7233119,1023223406.4462174,71921455630.53003,1.7678061723709106,1.7327228784561155,1.7509217262268066
fp32,0.002,730024,0,24,13.278214284843276,11.400699615478516,-1.8775146693647609,407923873.7233119,1437956674.3469553,71921455630.53003,1.7716633081436155,1.7260605096817017,1.7509217262268066
fp32,0.003,730024,0,24,13.278214284843276,11.207958062489828,-2.070256222353448,407923873.7233119,1748345742.8470843,71921455630.53003,1.777652382850647,1.710404634475708,1.7509217262268066
fp32,0.005,730024,0,24,13.278214284843276,14.140057563781738,0.861843278938462,407923873.7233119,302995181.07350457,71921455630.53003,1.7924164533615112,1.6510158777236938,1.7509217262268066
fp32,0.01,730024,0,24,13.278214284843276,3.786402940750122,-9.491811344093154,407923873.7233119,36751690339.96719,71921455630.53003,1.7959030866622925,1.72017502784729,1.7509217262268066
fp32,1e-09,730025,0,25,13.299419171115336,0.0,-13.299419171115336,407920016.6739425,72150669503.09727,72150669396.09511,1.7509217262268066,1.7509217262268066,1.7509217262268066
fp32,3e-09,730025,0,25,13.299419171115336,0.0,-13.299419171115336,407920016.6739425,72150669503.09727,72150669396.09511,1.7509218454360962,1.7509218454360962,1.7509217262268066
fp32,1e-08,730025,0,25,13.299419171115336,11.920928955078123,-1.3784902160372123,407920016.6739425,775144005.3521676,72150669396.09511,1.7509219646453855,1.7509217262268066,1.7509217262268066
fp32,3e-08,730025,0,25,13.299419171115336,13.907750447591146,0.6083312764758091,407920016.6739425,150957713.12610424,72150669396.09511,1.750922441482544,1.750921607017517,1.7509217262268066
fp32,1e-07,730025,0,25,13.299419171115336,13.709068298339844,0.4096491272245064,407920016.6739425,68454040.03930591,72150669396.09511,1.750922918319702,1.7509201765060425,1.7509217262268066
fp32,3e-07,730025,0,25,13.299419171115336,12.914339701334637,-0.3850794697807007,407920016.6739425,60488908.37967874,72150669396.09511,1.7509256601333618,1.750917911529541,1.7509217262268066
fp32,1e-06,730025,0,25,13.299419171115336,13.41104507446289,0.1116259033475532,407920016.6739425,5082823.03802736,72150669396.09511,1.750935435295105,1.750908613204956,1.7509217262268066
fp32,3e-06,730025,0,25,13.299419171115336,13.252099355061848,-0.0473198160534895,407920016.6739425,913400.2206015256,72150669396.09511,1.7509616613388062,1.7508821487426758,1.7509217262268066
fp32,1e-05,730025,0,25,13.299419171115336,13.315677642822264,0.0162584717069265,407920016.6739425,107828.7214913068,72150669396.09511,1.7510544061660769,1.7507880926132202,1.7509217262268066
fp32,3e-05,730025,0,25,13.299419171115336,13.3057435353597,0.006324364244362,407920016.6739425,16315.81476317851,72150669396.09511,1.7513177394866943,1.7505193948745728,1.7509217262268066
fp32,0.0001,730025,0,25,13.299419171115336,13.288259506225586,-0.0111596648897513,407920016.6739425,50801.59217113777,72150669396.09511,1.7522155046463013,1.7495578527450562,1.7509217262268066
fp32,0.0003,730025,0,25,13.299419171115336,13.245344161987306,-0.0540750091280308,407920016.6739425,1192801.6180036317,72150669396.09511,1.754549860954285,1.7466026544570925,1.7509217262268066
fp32,0.001,730025,0,25,13.299419171115336,13.341844081878662,0.0424249107633247,407920016.6739425,734204.2459033545,72150669396.09511,1.7599152326583862,1.733231544494629,1.7509217262268066
fp32,0.0015,730025,0,25,13.299419171115336,12.814839680989584,-0.4845794901257534,407920016.6739425,95786669.69096816,72150669396.09511,1.7609732151031494,1.7225286960601809,1.7509217262268066
fp32,0.002,730025,0,25,13.299419171115336,12.31876015663147,-0.9806590144838676,407920016.6739425,392293458.5638797,72150669396.09511,1.76032817363739,1.7110531330108645,1.7509217262268066
fp32,0.003,730025,0,25,13.299419171115336,10.162611802419027,-3.13680736869631,407920016.6739425,4013753670.296248,72150669396.09511,1.7497907876968384,1.6888151168823242,1.7509217262268066
fp32,0.005,730025,0,25,13.299419171115336,4.347693920135498,-8.95172525097984,407920016.6739425,32688011732.7062,72150669396.09511,1.689539074897766,1.6460621356964111,1.7509217262268066
fp32,0.01,730025,0,25,13.299419171115336,1.768183708190918,-11.53123546292442,407920016.6739425,54240876316.79342,72150669396.09511,1.6859972476959229,1.6506335735321045,1.7509217262268066
fp32,1e-09,730026,0,26,-9.574625063938177,-59.60464477539062,-50.03001971145244,407955895.123578,1021114777277.5864,37398722424.34926,1.7509218454360962,1.7509219646453855,1.7509217262268066
fp32,3e-09,730026,0,26,-9.574625063938177,-39.736429850260414,-30.16180478632224,407955895.123578,371131539204.7434,37398722424.34926,1.7509217262268066,1.7509219646453855,1.7509217262268066
fp32,1e-08,730026,0,26,-9.574625063938177,0.0,9.574625063938177,407955895.123578,37398722360.94922,37398722424.34926,1.750921607017517,1.750921607017517,1.7509217262268066
fp32,3e-08,730026,0,26,-9.574625063938177,-3.973642985026042,5.600982078912135,407955895.123578,12797984487.215132,37398722424.34926,1.750921607017517,1.7509218454360962,1.7509217262268066
fp32,1e-07,730026,0,26,-9.574625063938177,-9.5367431640625,0.0378818998756766,407955895.123578,585432.3497932771,37398722424.34926,1.7509210109710691,1.750922918319702,1.7509217262268066
fp32,3e-07,730026,0,26,-9.574625063938177,-9.735425313313804,-0.1608002493756259,407955895.123578,10548401.43385044,37398722424.34926,1.750918984413147,1.750924825668335,1.7509217262268066
fp32,1e-06,730026,0,26,-9.574625063938177,-9.715557098388672,-0.1409320344504951,407955895.123578,8102754.036491817,37398722424.34926,1.750912070274353,1.7509315013885498,1.7509217262268066
fp32,3e-06,730026,0,26,-9.574625063938177,-9.61621602376302,-0.0415909598248447,407955895.123578,705685.346208564,37398722424.34926,1.7508928775787354,1.750950574874878,1.7509217262268066
fp32,1e-05,730026,0,26,-9.574625063938177,-9.572505950927734,0.0021191130104423,407955895.123578,1831.983040898476,37398722424.34926,1.7508256435394287,1.7510170936584473,1.7509217262268066
fp32,3e-05,730026,0,26,-9.574625063938177,-9.5824400583903,-0.0078149944521221,407955895.123578,24915.554753652144,37398722424.34926,1.750630497932434,1.7512054443359375,1.7509217262268066
fp32,0.0001,730026,0,26,-9.574625063938177,-9.614229202270508,-0.0396041383323311,407955895.123578,639873.8334435393,37398722424.34926,1.749905347824097,1.7518281936645508,1.7509217262268066
fp32,0.0003,730026,0,26,-9.574625063938177,-9.642442067464192,-0.0678170035260166,407955895.123578,1876248.7098725487,37398722424.34926,1.7476779222488403,1.7534633874893188,1.7509217262268066
fp32,0.001,730026,0,26,-9.574625063938177,-9.537816047668455,0.0368090162697196,407955895.123578,552740.9430684358,37398722424.34926,1.739411234855652,1.7584868669509888,1.7509217262268066
fp32,0.0015,730026,0,26,-9.574625063938177,-8.992711702982584,0.5819133609555927,407955895.123578,138143314.20811224,37398722424.34926,1.7338334321975708,1.7608115673065186,1.7509217262268066
fp32,0.002,730026,0,26,-9.574625063938177,-8.349031209945679,1.225593853992498,407955895.123578,612782511.2714428,37398722424.34926,1.727969765663147,1.7613658905029297,1.7509217262268066
fp32,0.003,730026,0,26,-9.574625063938177,-7.464428742726644,2.110196321211533,407955895.123578,1816598437.872484,37398722424.34926,1.711181640625,1.75596821308136,1.7509217262268066
fp32,0.005,730026,0,26,-9.574625063938177,-6.460940837860107,3.1136842260780693,407955895.123578,3955144421.492544,37398722424.34926,1.6514103412628174,1.7160197496414185,1.7509217262268066
fp32,0.01,730026,0,26,-9.574625063938177,7.849389314651489,17.424014378589668,407955895.123578,123853890966.36005,37398722424.34926,1.8128613233566284,1.6558735370635986,1.7509217262268066
fp32,1e-09,730027,0,27,30.313147947472157,119.20928955078124,88.89614160330908,407907457.0389209,3223498465747.6616,374820832792.8055,1.7509219646453855,1.7509217262268066,1.7509217262268066
fp32,3e-09,730027,0,27,30.313147947472157,0.0,-30.313147947472157,407907457.0389209,374820834383.8324,374820832792.8055,1.7509217262268066,1.7509217262268066,1.7509217262268066
fp32,1e-08,730027,0,27,30.313147947472157,29.802322387695312,-0.5108255597768405,407907457.0389209,106440494.61370912,374820832792.8055,1.7509220838546753,1.7509214878082275,1.7509217262268066
fp32,3e-08,730027,0,27,30.313147947472157,29.80232238769532,-0.510825559776837,407907457.0389209,106440494.61370762,374820832792.8055,1.7509230375289917,1.7509212493896484,1.7509217262268066
fp32,1e-07,730027,0,27,30.313147947472157,31.59046173095703,1.2773137834848782,407907457.0389209,665513457.9403275,374820832792.8055,1.7509249448776243,1.7509186267852783,1.7509217262268066
fp32,3e-07,730027,0,27,30.313147947472157,30.39836883544922,0.0852208879770657,407907457.0389209,2962468.594534856,374820832792.8055,1.750930905342102,1.7509126663208008,1.7509217262268066
fp32,1e-06,730027,0,27,30.313147947472157,30.39836883544922,0.0852208879770657,407907457.0389209,2962468.594534856,374820832792.8055,1.750951886177063,1.750891089439392,1.7509217262268066
fp32,3e-06,730027,0,27,30.313147947472157,30.318895975748696,0.0057480282765425,407907457.0389209,13477.192656100948,374820832792.8055,1.7510128021240234,1.750830888748169,1.7509217262268066
